@RELATION Starcraft_PvZ_Protoss

@ATTRIBUTE ProtossPylon INTEGER
@ATTRIBUTE ProtossSecondPylon INTEGER
@ATTRIBUTE ProtossFirstGas INTEGER
@ATTRIBUTE ProtossSecondGas INTEGER
@ATTRIBUTE ProtossFirstExpansion INTEGER
@ATTRIBUTE ProtossSecondExpansion INTEGER
@ATTRIBUTE ProtossThirdExpansion INTEGER
@ATTRIBUTE ProtossFourthExpansion INTEGER
@ATTRIBUTE ProtossGateway INTEGER
@ATTRIBUTE ProtossSecondGatway INTEGER
@ATTRIBUTE ProtossThirdGatway INTEGER
@ATTRIBUTE ProtossFourthGatway INTEGER
@ATTRIBUTE ProtossCore INTEGER
@ATTRIBUTE ProtossZealot INTEGER
@ATTRIBUTE ProtossGoon INTEGER
@ATTRIBUTE ProtossRange INTEGER
@ATTRIBUTE ProtossForge INTEGER
@ATTRIBUTE ProtossCannon INTEGER
@ATTRIBUTE ProtossGroundWeapons1 INTEGER
@ATTRIBUTE ProtossGroundArmor1 INTEGER
@ATTRIBUTE ProtossShields1 INTEGER
@ATTRIBUTE ProtossGroundWeapons2 INTEGER
@ATTRIBUTE ProtossGroundArmor2 INTEGER
@ATTRIBUTE ProtossShields2 INTEGER
@ATTRIBUTE ProtossCitadel INTEGER
@ATTRIBUTE ProtossLegs INTEGER
@ATTRIBUTE ProtossArchives INTEGER
@ATTRIBUTE ProtossTemplar INTEGER
@ATTRIBUTE ProtossArchon INTEGER
@ATTRIBUTE ProtossStorm INTEGER
@ATTRIBUTE ProtossDarkTemplar INTEGER
@ATTRIBUTE ProtossDarkArchon INTEGER
@ATTRIBUTE ProtossMaelstorm INTEGER
@ATTRIBUTE ProtossRoboBay INTEGER
@ATTRIBUTE ProtossShuttle INTEGER
@ATTRIBUTE ProtossShuttleSpeed INTEGER
@ATTRIBUTE ProtossRoboSupport INTEGER
@ATTRIBUTE ProtossReavor INTEGER
@ATTRIBUTE ProtossReavorDamage INTEGER
@ATTRIBUTE ProtossReavorCapacity INTEGER
@ATTRIBUTE ProtossObservory INTEGER
@ATTRIBUTE ProtossObs INTEGER
@ATTRIBUTE ProtossStargate INTEGER
@ATTRIBUTE ProtossCorsair INTEGER
@ATTRIBUTE ProtossDisruptionWeb INTEGER
@ATTRIBUTE ProtossFleetBeason INTEGER
@ATTRIBUTE ProtossCarrier INTEGER
@ATTRIBUTE ProtossCarrierCapacity INTEGER
@ATTRIBUTE ProtossTribunal INTEGER
@ATTRIBUTE ProtossArbitor INTEGER
@ATTRIBUTE ProtossStatis INTEGER
@ATTRIBUTE ProtossRecall INTEGER
@ATTRIBUTE ProtossAirWeapons1 INTEGER
@ATTRIBUTE ProtossAirArmor1 INTEGER
@ATTRIBUTE ProtossAirWeapons2 INTEGER
@ATTRIBUTE ProtossAirArmor2 INTEGER
@ATTRIBUTE midBuild {FastLegs,FastDT,FastObs,ReaverDrop,Carrier,FastExpand,Unknown}

@DATA
1355,3940,6215,8555,2910,21555,26305,0,4645,5020,5675,12225,8460,5840,14365,18645,3385,4315,7435,11545,18550,12565,15960,0,9805,10795,10835,12625,22625,12550,14415,0,0,11345,12975,0,0,0,0,0,13900,16320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1020,2810,6650,9960,7330,14570,21055,28015,1660,9270,14755,14905,7505,2660,10620,17635,4660,6110,12020,0,0,17610,0,0,8730,14815,10070,11095,12775,11565,11960,0,0,12215,19475,0,0,0,0,0,13850,14450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1245,3230,6065,9745,5275,18295,0,0,2025,2675,7745,14385,6550,3010,9865,11480,9540,10335,21525,24190,0,25620,0,0,7595,8680,9465,13725,14595,13760,0,0,0,20565,22150,0,0,0,0,0,22095,22675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1175,2945,8205,8980,6225,18180,0,0,1780,2325,10795,11295,7950,2770,0,0,7460,9445,9995,15305,0,14460,19675,0,9595,10675,11610,14820,18845,14840,14115,0,0,10510,12330,0,0,0,0,0,11950,14565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1310,3270,5135,11255,10100,19095,33215,0,2085,2680,3630,12360,7805,3100,16545,15665,6255,9125,6965,11075,26950,15155,15135,35280,8865,9890,10390,11430,26680,13605,13740,0,0,13025,14355,0,0,0,0,0,14330,14885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1196,3092,6898,16146,15056,20236,20432,21578,1778,2480,13070,19560,8336,2760,22298,22350,7084,11040,8276,22392,31052,19676,26438,0,9328,10308,12574,15198,20732,17174,14120,0,0,10274,11598,0,11930,12526,0,0,14160,15374,29588,30822,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1185,2975,4765,14700,12135,17895,24255,27225,1830,2360,10395,14980,7475,2820,20135,19085,10205,12700,10955,17800,25970,15680,23655,30550,8570,9710,9610,10635,11465,10970,12420,36180,31065,14905,18180,0,38580,0,0,0,16515,17390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1256,3160,5824,12964,11622,18442,19190,25894,1896,2486,11760,12248,6538,2878,14800,14414,8170,9090,14662,17444,33102,19546,22178,0,7636,8636,8882,10002,11118,11150,22624,23434,22530,13786,18552,21352,20648,0,0,0,15178,16168,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1275,3180,5790,13710,12095,21990,23360,28285,1900,2505,15225,15740,6610,2890,7790,15850,11420,12430,21425,20315,29060,28145,28135,29275,7650,8680,10095,12155,13130,12650,11140,40110,0,14880,24025,0,0,0,0,0,17590,21170,24255,28380,39355,37670,0,0,0,0,0,0,33655,0,40785,0,FastLegs
1140,3046,5924,12898,11332,19896,0,0,1782,2364,8644,12046,7096,2764,16472,18150,6690,7476,8316,0,16528,13068,0,0,9078,10058,10524,11542,14106,12528,0,0,0,15216,0,0,0,0,0,0,16648,17298,0,0,0,0,0,0,0,0,0,0,0,16544,0,0,FastLegs
1180,3065,5480,13410,11530,0,0,0,1795,2405,12145,17015,7415,2785,8780,15555,10730,12260,19050,20535,0,0,0,0,9225,10260,10400,11590,17325,12830,13090,0,0,14595,16245,0,0,0,0,0,16295,17055,8590,9730,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1285,4560,3665,5150,3125,18160,21480,0,5480,6050,7210,8315,6780,6595,18400,17340,3545,4365,6445,10350,11170,11360,14385,24380,7900,9130,10285,11670,16265,11410,12245,0,0,13185,25120,0,0,0,0,0,15265,15985,25295,32060,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1275,3205,4070,12245,7825,17215,21760,22900,2070,2615,11655,12745,7020,3115,0,0,5225,8345,5985,10925,0,15180,15060,0,9185,10195,10880,13735,20040,11895,12115,17950,16465,0,0,0,0,0,0,0,0,0,8195,9410,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1065,3910,3270,18080,12985,16055,0,0,1730,2890,10085,17505,4480,2740,5785,0,6350,8715,7105,20110,0,20075,0,0,7470,10705,8495,9995,10890,13840,11150,0,0,16675,19645,0,0,0,0,0,19175,19795,5685,6820,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1256,3140,4980,11634,10010,22844,23774,27970,1906,2508,12674,14366,5818,2888,6854,13942,8756,10218,15332,18288,0,22412,28466,0,6810,7836,8326,9410,10682,10754,0,0,0,13330,28030,0,0,0,0,0,14890,15564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1220,3735,5820,8185,2985,0,0,0,5675,6150,7230,10755,6735,9495,15665,15650,3465,4285,8140,12250,0,15270,17325,0,9060,10180,12090,14010,16390,13470,14380,0,0,13665,15140,0,0,0,0,0,15780,16525,8055,9670,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1150,3150,4810,0,0,0,0,0,1960,2565,12085,12345,6315,2950,7495,0,5040,8570,6050,0,0,0,0,0,7395,9855,8440,9515,10325,10950,0,0,0,13405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1230,3095,3960,6690,14585,21845,23095,35385,1840,2425,16550,17075,8290,2825,9605,20225,6485,7635,8530,20360,22710,16605,31435,36405,9450,10585,10570,11865,13180,15210,14780,37205,37275,17990,19595,0,47660,0,0,0,22395,25840,32570,40885,0,0,0,0,0,0,0,0,17125,0,0,0,FastDT
1200,4146,2476,19934,11686,18748,31114,0,1762,8526,9946,14718,3724,2758,5112,20560,10822,11926,12438,20626,27848,16542,22298,28228,7850,8898,9176,10620,22818,10642,10362,0,0,14042,0,0,0,0,0,0,15460,16240,4820,6206,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1290,3650,6025,7480,2980,13045,14890,15445,5405,5665,0,0,6785,6805,7815,0,3300,4250,21900,0,21905,0,0,0,17895,0,0,0,0,0,0,0,0,8100,9470,12505,10515,11190,0,0,0,0,8670,9855,15805,14760,18075,22045,0,0,0,0,9155,20510,17665,0,FastExpand
1220,3215,2750,23925,19635,24255,29480,0,1875,12870,19165,24445,4495,2890,5550,0,13655,15340,34105,0,0,0,0,0,11115,25905,13535,16600,24565,16100,14790,0,0,6110,10495,13945,8175,8855,11155,0,0,0,5510,6745,0,0,0,0,0,0,0,0,39795,0,0,0,Carrier
1256,3176,4062,13882,11818,14898,19122,22068,1962,2724,12724,16196,5706,3028,6810,15454,4652,8484,5520,18836,23448,16862,28342,28358,6798,7798,8110,9154,12210,10110,12316,0,0,13328,20554,22344,20498,0,0,0,15248,16048,26986,34470,0,29194,30716,30262,0,0,0,0,29300,0,0,0,FastLegs
1230,3315,6215,16010,12795,14155,27090,29010,2035,2705,15755,18090,7530,3050,8655,18910,10390,11185,15435,23145,0,19865,32675,0,8575,9610,9745,11135,12065,14780,15245,0,0,13380,15090,0,0,0,0,0,16415,17710,35535,37015,0,0,0,0,0,0,0,0,37090,0,0,0,FastLegs
1160,3082,4730,0,14118,0,0,0,1858,2420,0,0,6358,2846,7408,8432,8928,9632,0,0,0,0,0,0,9876,0,11174,12412,13338,0,0,0,0,8042,0,0,0,0,0,0,0,0,7368,8518,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1194,3338,2468,0,16866,0,0,0,1930,6094,8014,13278,4328,6712,5702,16176,3024,3978,4600,15012,0,0,0,0,5446,6824,6566,8958,9980,17274,7774,0,0,10384,0,0,0,0,0,0,11886,12512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1216,3616,1886,17860,8832,15880,20314,25830,2352,0,0,0,3394,0,0,0,6434,7474,0,19986,28512,0,0,31328,0,0,0,0,0,0,0,0,0,4780,6084,13324,9298,10204,24578,32664,11336,11964,4420,5566,20414,19304,25964,29820,0,0,0,0,6990,31274,28024,0,Carrier
1134,2336,3054,24098,17780,18492,26368,0,1732,9584,11302,11752,5966,2768,12598,0,4394,7430,5082,0,0,0,0,0,7144,10180,8392,10638,12224,15706,9960,0,0,9870,14630,0,0,0,0,0,11156,11858,25186,27262,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1275,3655,2075,13915,12960,18350,22030,0,2310,22820,0,0,3340,0,11035,11050,6435,7190,0,0,14765,0,0,27475,23435,0,25225,26610,0,26595,0,0,0,5860,10565,14100,7740,8310,0,0,0,0,4335,5600,0,20460,24625,24685,0,0,0,0,4450,19180,23220,29275,Carrier
1195,3505,2445,0,15035,0,0,0,1895,7135,11595,0,5530,3220,6915,7910,2935,3720,5100,10135,0,0,0,0,9385,14685,10760,11860,16370,11920,0,0,0,10820,16770,0,0,0,0,0,12370,12980,6650,7885,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1245,3320,2225,11800,9630,19610,0,0,1845,6070,12215,12460,5225,3980,13390,13040,2800,5130,3670,7900,0,12155,17645,0,6230,7940,7345,8395,9520,10075,0,0,0,11895,0,0,0,0,0,0,13510,14740,19310,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1244,3244,4830,19436,17710,0,0,0,1980,2666,10832,14514,5390,2982,6512,0,8084,9208,8912,0,0,14816,0,0,8708,10924,11028,15576,16422,16610,12268,0,0,11688,0,0,0,0,0,0,13526,14782,6646,7896,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1240,3460,4395,14440,12895,16855,18280,22585,1920,2325,10575,15520,4925,2910,6200,16730,6910,7685,10035,14310,28585,18335,22705,35065,8945,11055,10005,11005,11820,16915,37005,0,0,16275,38775,41085,38725,44960,0,0,17890,18740,6075,7215,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1285,3065,3925,14470,13255,22080,26350,29060,1900,2455,16335,16515,5425,2890,6455,8075,6770,8510,14025,18100,32480,21840,22190,0,10095,16140,11405,12480,13430,13570,0,0,0,14280,0,0,0,0,0,0,16015,16580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1235,3945,4925,16675,12330,22315,43725,47700,2005,20470,24540,33610,5415,3095,6985,34325,2615,3410,20455,32390,38980,27820,36490,47995,20380,21980,23140,25230,27585,25510,56385,0,0,8340,10515,10605,9775,11555,0,0,11845,12495,6600,7980,0,0,0,0,0,0,0,0,14740,0,0,0,Carrier
1244,3118,5106,5376,11644,20686,0,0,1870,2612,12670,15790,7276,2856,8298,17962,6174,9770,6948,0,0,17030,0,0,8286,10086,9496,10554,11324,11514,0,0,0,11978,15270,0,0,0,0,0,13274,13816,19750,22392,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1160,3370,2285,11740,9805,17240,0,0,1840,7550,13560,15850,2940,3575,4415,0,8545,11260,12415,0,0,17110,0,0,6225,7570,7410,9995,11145,10455,8440,0,0,11915,13255,0,0,0,0,0,13300,14350,4060,5245,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1210,3365,4575,12360,9170,14305,0,0,1970,2635,13230,14170,5800,2960,14525,14205,4965,6145,6620,0,0,0,0,0,7700,8885,9655,12090,12910,12960,0,0,0,14660,16055,0,0,0,0,0,16075,17070,7010,8180,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1285,2680,7200,8570,0,0,0,0,6835,7710,16810,0,9105,7840,10460,0,2050,3340,0,0,0,0,0,0,13330,17500,14595,15770,17770,18810,16060,0,0,0,0,0,0,0,0,0,0,0,10400,12060,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1265,3270,4115,0,17490,0,0,0,2070,2895,7710,18650,5085,3075,6485,6910,9865,11465,0,0,0,0,0,0,12670,15055,15600,17880,0,17795,16840,0,0,0,0,0,0,0,0,0,0,0,6155,8140,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1210,3695,2495,13110,11100,18945,0,0,2020,6525,14720,16500,5240,3025,18790,19020,3490,4240,4380,23000,0,22235,0,0,7000,8060,8445,9500,10500,14955,9645,0,0,17530,0,0,0,0,0,0,18845,19405,6255,7445,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1030,2975,5465,0,0,0,0,0,1765,2440,0,0,6805,2760,8155,0,7595,10105,8750,0,0,0,0,0,8420,9540,10160,0,0,0,11310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
990,2890,0,0,0,0,0,0,1650,2335,0,0,0,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1195,3130,4665,16580,13540,0,0,0,1945,2605,16165,16355,7170,2960,8225,0,8895,9810,15890,0,0,0,0,0,11300,12765,12425,13655,14850,15485,0,0,0,10640,0,0,0,0,0,0,16695,0,8365,9785,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1030,2910,3655,0,0,0,0,0,1610,9580,13695,0,5390,2620,6925,0,9870,10680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13255,14570,0,14820,15500,0,0,0,0,6650,7850,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1050,2950,3925,0,9880,0,0,0,1620,11855,12080,0,4745,2615,5910,0,7370,8680,8135,0,0,8225,0,0,6670,12105,7745,9995,0,10320,8815,0,0,0,0,0,0,0,0,0,0,0,6095,7255,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1295,3930,5600,7185,2995,16670,21085,27120,5510,5885,6205,8305,6620,6800,7810,22610,3530,4255,7585,0,0,15270,0,0,7745,8890,9980,11150,12320,11170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1160,3075,2380,11020,9225,14505,20260,0,1860,6085,10820,16775,3775,2845,0,0,8050,9495,12440,16700,0,17670,0,0,5290,6305,6995,8015,9070,8700,9280,0,0,12255,14050,17255,16650,24285,0,0,14020,14640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1205,3600,2550,15265,13675,17380,23755,0,2015,10560,14570,17435,3285,3030,4425,0,11005,12355,19055,22915,0,23070,0,0,10005,20280,11360,12640,13510,22405,15590,0,0,5005,6330,7065,6525,7130,0,0,22880,23525,21700,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1185,3775,5615,8300,3050,11355,20520,0,5420,6025,8095,8880,6710,6505,13985,12805,3450,4245,7010,15110,0,11665,19500,0,7760,8825,9300,10445,13705,10390,10400,0,0,12480,14020,0,0,0,0,0,14055,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1280,3875,6235,7640,3295,16985,19460,19925,4935,5965,10770,11630,7570,6015,9300,12425,3565,4290,12090,13465,0,18345,18320,0,8580,13690,9585,10575,11555,17180,0,0,0,12710,14570,0,0,0,0,0,14140,14735,21765,23895,0,0,0,0,0,0,0,0,21995,0,0,0,FastExpand
626,3610,3312,12206,11040,15336,19056,27102,1452,11384,12302,16134,4842,2486,6994,14654,9034,9972,11296,20204,18384,20168,0,23544,7992,12236,9016,12462,17116,13438,10308,0,0,14298,19534,0,0,0,0,0,15638,16558,5866,7104,0,0,0,0,0,0,0,0,6634,0,0,0,Carrier
875,3420,3930,11080,9240,23510,25740,0,1800,13885,14000,16640,5545,2795,7860,14315,3200,4260,5855,12710,12695,17100,23430,17080,6910,7985,8250,9870,18945,9615,12785,0,0,13365,15510,0,0,0,0,0,16370,18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
900,3380,4550,14440,11695,16075,20770,25995,1590,9860,15320,33720,5645,2605,6680,13830,9770,11320,11115,21685,43690,15445,26540,0,7330,8345,9470,16385,23600,16360,11945,0,0,10615,13775,31180,29920,31690,36535,0,12485,13450,6785,7935,38780,35665,45700,41340,0,0,0,0,31510,45755,41565,0,Carrier
1195,3045,4670,13825,11395,0,0,0,1795,2320,13170,14535,6090,2790,7410,0,10315,12215,0,13140,0,0,0,0,7840,9175,8870,11820,15565,11505,9950,0,0,0,0,0,0,0,0,0,0,0,7220,8390,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1230,3120,7715,0,0,0,0,0,1930,2580,0,0,0,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1210,3090,3505,4625,15805,27600,31680,34815,2095,2510,8990,12535,7795,3115,12445,18030,9475,11910,10425,18865,0,18175,23220,0,9420,10435,12085,13515,14640,14680,16680,0,0,17610,19675,0,0,0,0,0,19725,20330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1210,3090,3505,4625,15805,27600,31680,34815,2095,2510,8990,12535,7795,3115,12445,18030,9475,11910,10425,18865,0,18175,23220,0,9420,10435,12085,13515,14640,14680,16680,0,0,17610,19675,0,0,0,0,0,19725,20330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1316,4356,4890,0,4112,0,0,0,4978,8054,0,0,6586,0,7680,7698,2328,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8858,0,0,0,0,0,0,0,0,7634,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1222,4450,4926,9558,3020,16730,20958,26528,4044,7034,10146,10642,6224,5196,7574,0,3662,4362,9618,0,0,18668,0,0,8442,9656,11642,12888,14250,17068,12912,0,0,8958,0,0,0,0,0,0,10416,11334,11202,23616,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1274,3128,5368,0,15620,0,0,0,1826,10780,11394,0,7388,2806,11538,0,3774,4712,9748,0,0,0,0,0,8622,9760,12522,13578,14444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1238,3082,2374,19222,17108,23730,0,0,1860,6648,11102,0,3950,2962,4998,0,8390,10366,10272,18628,0,14394,26730,0,5674,7210,6792,9700,10570,16432,8036,0,0,11684,0,0,24094,24760,24800,0,13158,14190,5332,6524,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1274,3128,5368,0,15620,0,0,0,1826,10780,11394,0,7388,2806,11538,0,3774,4712,9748,0,0,0,0,0,8622,9760,12522,13578,14444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1238,3082,2374,19222,17108,23730,0,0,1860,6648,11102,0,3950,2962,4998,0,8390,10366,10272,18628,0,14394,26730,0,5674,7210,6792,9700,10570,16432,8036,0,0,11684,0,0,24094,24760,24800,0,13158,14190,5332,6524,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1222,4450,4926,9558,3020,16730,20958,26528,4044,7034,10146,10642,6224,5196,7574,0,3662,4362,9618,0,0,18668,0,0,8442,9656,11642,12888,14250,17068,12912,0,0,8958,0,0,0,0,0,0,10416,11334,11202,23616,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1244,3812,5766,6596,2852,14488,15368,23610,5096,5470,12370,12558,7292,6246,11208,13750,3486,4378,7598,11790,23418,16680,23054,0,8786,11548,11662,12778,22822,12654,15868,0,0,10610,16910,0,0,0,0,0,12214,13122,14346,15662,0,0,0,0,0,0,0,0,18236,0,0,0,FastExpand
1302,3000,0,0,0,0,0,0,1918,0,0,0,0,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1294,2072,3358,14738,11908,19208,22970,0,2704,6440,26926,27414,5740,3956,6726,0,3010,3710,4740,33022,0,15166,0,0,7052,8046,8082,9430,11018,14046,22642,0,0,10184,23478,0,0,0,0,0,12094,12644,19468,22304,0,0,0,0,0,0,0,0,21584,0,0,0,FastLegs
1608,3028,6626,15870,9520,15162,18372,0,2196,2590,0,0,7162,3188,0,0,3730,4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11390,12834,14340,13364,13966,0,0,0,0,8370,9632,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1244,3812,5766,6596,2852,14488,15368,23610,5096,5470,12370,12558,7292,6246,11208,13750,3486,4378,7598,11790,23418,16680,23054,0,8786,11548,11662,12778,22822,12654,15868,0,0,10610,16910,0,0,0,0,0,12214,13122,14346,15662,0,0,0,0,0,0,0,0,18236,0,0,0,FastExpand
1294,2072,3358,14738,11908,19208,22970,0,2704,6440,26926,27414,5740,3956,6726,0,3010,3710,4740,33022,0,15166,0,0,7052,8046,8082,9430,11018,14046,22642,0,0,10184,23478,0,0,0,0,0,12094,12644,19468,22304,0,0,0,0,0,0,0,0,21584,0,0,0,FastLegs
1316,4356,4890,0,4112,0,0,0,4978,8054,0,0,6586,0,7680,7698,2328,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8858,0,0,0,0,0,0,0,0,7634,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1235,3755,5565,6560,3085,11850,19985,0,4950,8460,13055,13395,6130,6815,16830,12930,3890,4605,6980,11175,18590,16405,16430,18735,7375,15320,8435,9540,14100,9465,9445,0,0,8010,9295,0,0,0,0,0,15060,18510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1165,3005,7685,0,19110,0,0,0,1755,2575,5700,6205,10020,2770,16380,0,2730,3575,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1445,3820,2510,13015,12660,20410,0,0,2085,7990,21805,22275,3395,4025,25080,0,4535,5575,18630,0,0,0,0,0,7180,8535,9355,10880,21720,10470,0,0,0,13520,18480,0,0,0,0,0,14870,15440,5345,6765,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1295,3310,6625,16185,13930,27880,28245,32345,1915,2635,2750,9895,6890,2940,8055,9755,8035,9440,15435,31930,49915,20380,37730,56345,8635,21280,14905,17380,26765,17445,17525,0,0,10370,14025,46260,44370,0,0,0,11820,12410,36455,37750,0,0,0,0,44430,46310,71405,46285,0,0,0,0,FastDT
1205,3210,5195,18135,15980,20035,25835,0,1865,2440,12460,13125,7125,2870,24230,23580,8805,9765,17485,0,0,28590,0,0,8310,13530,9390,11465,12345,19045,10680,0,0,12270,26335,0,0,0,0,0,14825,15510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1360,3360,2830,24265,16740,0,0,0,2025,5675,11450,14965,4445,3015,5515,0,12330,13175,13220,18090,0,0,0,0,5990,7005,8725,12150,14640,11465,0,0,0,21175,22625,0,0,0,0,0,22745,24130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1145,2905,5460,0,0,0,0,0,1770,2300,13515,13905,6205,2755,7395,10075,7235,9080,17755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10615,0,0,14385,15085,0,0,11950,12570,7285,8695,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1265,3285,4195,0,20630,0,0,0,2025,2660,9720,17570,6040,3025,7520,0,8260,10120,9010,0,0,0,0,0,7230,8230,9060,10345,11225,17680,14875,0,0,16095,0,0,0,0,0,0,17480,18275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1280,3330,5695,12985,8290,22425,32365,32995,2025,2675,9680,15575,8805,3030,9800,10595,5870,6655,15165,31775,38640,0,0,0,0,0,0,0,0,0,0,0,0,13395,22515,0,14980,16395,0,0,14690,15500,23045,24805,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1280,3675,0,0,0,0,0,0,1915,2535,0,0,0,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1330,3945,7455,8350,3025,22440,22555,26375,6110,6660,9735,13055,8710,7125,10670,10620,3495,4340,9535,13650,0,0,0,0,22700,24510,27415,0,0,0,0,0,0,10095,14575,0,11555,12325,0,0,14930,15555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1250,3310,5685,21355,16350,22430,22505,0,1915,2525,19590,0,6595,2935,7810,10360,7370,8360,21015,0,0,0,0,0,9305,0,0,0,0,0,0,0,0,9900,17415,0,11265,17420,0,0,11200,12390,7735,8920,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1210,3120,2485,0,0,0,0,0,1940,5655,15095,16500,3720,3015,4840,0,8530,9675,11480,0,0,0,0,0,6840,8345,8335,9520,10485,17320,14825,0,0,13685,0,0,0,0,0,0,14985,16150,4785,6310,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1185,2925,3995,26945,10850,19615,23120,24715,2125,12720,33265,33505,6275,3145,7295,0,10135,12305,31550,0,0,0,0,0,8055,9580,9550,10555,11385,20750,13855,0,0,12655,14235,0,13985,14615,0,0,14700,15645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
