@RELATION Starcraft_PvP_Protoss

@ATTRIBUTE ProtossPylon INTEGER 
@ATTRIBUTE ProtossSecondPylon INTEGER 
@ATTRIBUTE ProtossFirstGas INTEGER 
@ATTRIBUTE ProtossSecondGas INTEGER 
@ATTRIBUTE ProtossFirstExpansion INTEGER 
@ATTRIBUTE ProtossSecondExpansion INTEGER 
@ATTRIBUTE ProtossThirdExpansion INTEGER 
@ATTRIBUTE ProtossFourthExpansion INTEGER 
@ATTRIBUTE ProtossGateway INTEGER 
@ATTRIBUTE ProtossSecondGatway INTEGER 
@ATTRIBUTE ProtossThirdGatway INTEGER 
@ATTRIBUTE ProtossFourthGatway INTEGER 
@ATTRIBUTE ProtossCore INTEGER 
@ATTRIBUTE ProtossZealot INTEGER 
@ATTRIBUTE ProtossGoon INTEGER 
@ATTRIBUTE ProtossRange INTEGER 
@ATTRIBUTE ProtossForge INTEGER 
@ATTRIBUTE ProtossCannon INTEGER 
@ATTRIBUTE ProtossGroundWeapons1 INTEGER 
@ATTRIBUTE ProtossGroundArmor1 INTEGER 
@ATTRIBUTE ProtossShields1 INTEGER 
@ATTRIBUTE ProtossGroundWeapons2 INTEGER 
@ATTRIBUTE ProtossGroundArmor2 INTEGER 
@ATTRIBUTE ProtossShields2 INTEGER 
@ATTRIBUTE ProtossCitadel INTEGER 
@ATTRIBUTE ProtossLegs INTEGER 
@ATTRIBUTE ProtossArchives INTEGER 
@ATTRIBUTE ProtossTemplar INTEGER 
@ATTRIBUTE ProtossArchon INTEGER 
@ATTRIBUTE ProtossStorm INTEGER 
@ATTRIBUTE ProtossDarkTemplar INTEGER 
@ATTRIBUTE ProtossDarkArchon INTEGER 
@ATTRIBUTE ProtossMaelstorm INTEGER 
@ATTRIBUTE ProtossRoboBay INTEGER 
@ATTRIBUTE ProtossShuttle INTEGER 
@ATTRIBUTE ProtossShuttleSpeed INTEGER 
@ATTRIBUTE ProtossRoboSupport INTEGER 
@ATTRIBUTE ProtossReavor INTEGER 
@ATTRIBUTE ProtossReavorDamage INTEGER 
@ATTRIBUTE ProtossReavorCapacity INTEGER 
@ATTRIBUTE ProtossObservory INTEGER 
@ATTRIBUTE ProtossObs INTEGER 
@ATTRIBUTE ProtossStargate INTEGER 
@ATTRIBUTE ProtossCorsair INTEGER 
@ATTRIBUTE ProtossDisruptionWeb INTEGER 
@ATTRIBUTE ProtossFleetBeason INTEGER 
@ATTRIBUTE ProtossCarrier INTEGER 
@ATTRIBUTE ProtossCarrierCapacity INTEGER 
@ATTRIBUTE ProtossTribunal INTEGER 
@ATTRIBUTE ProtossArbitor INTEGER 
@ATTRIBUTE ProtossStatis INTEGER 
@ATTRIBUTE ProtossRecall INTEGER 
@ATTRIBUTE ProtossAirWeapons1 INTEGER 
@ATTRIBUTE ProtossAirArmor1 INTEGER 
@ATTRIBUTE ProtossAirWeapons2 INTEGER 
@ATTRIBUTE ProtossAirArmor2 INTEGER 
@ATTRIBUTE midBuild {FastLegs,FastDT,FastObs,ReaverDrop,Carrier,FastExpand,Unknown}

@DATA
4272,4344,4272,0,0,0,0,0,4344,4608,0,0,4560,4776,6456,0,0,0,0,0,0,0,0,0,6312,0,6912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3648,3672,3696,0,0,0,0,0,3648,0,0,0,3672,4440,6456,0,0,0,0,0,0,0,0,0,5808,0,6456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2256,6360,4056,0,0,0,0,0,2232,0,0,0,6408,4824,6720,0,0,0,0,0,0,0,0,0,6384,0,7248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2256,0,2472,0,0,0,0,0,2280,0,0,0,0,7416,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13920,0,0,0,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
2280,4656,13488,16680,10008,12072,15696,0,2280,2640,3360,16728,18720,4320,16152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3912,4008,11904,26136,11808,15072,18720,22728,3936,4056,4080,13392,13464,4296,16344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23928,0,0,0,0,0,0,20808,21408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2256,0,0,0,0,0,0,0,2280,2976,0,0,0,6192,10488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3168,3288,3312,0,0,0,0,0,3096,4440,0,0,4560,4200,8616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2880,3072,2904,0,0,0,0,0,2856,0,0,0,0,6816,6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
3504,3816,3552,0,0,0,0,0,3504,4104,0,0,3504,3576,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,2808,2976,0,0,0,0,0,0,0,0,0,9384,9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2712,4032,0,0,4848,0,0,0,3720,4296,4608,0,5256,5376,13512,0,0,0,0,0,0,0,0,0,0,0,0,0,15888,0,0,0,0,0,0,0,0,0,0,0,0,12912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
12840,13464,2904,3456,12744,16344,0,0,13488,13536,13560,13608,13488,0,12816,0,16152,12840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13440,0,0,0,0,0,0,16416,12744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
6744,6960,0,0,0,0,0,0,0,0,0,0,0,6672,6768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
2928,2928,0,0,0,0,0,0,2904,2952,0,0,0,10464,10440,0,22560,22584,0,0,0,0,0,0,0,0,0,0,18120,0,11664,0,0,0,0,0,0,0,0,0,0,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2256,9192,9672,15576,9648,0,0,0,2208,2448,16008,0,13800,5760,8664,0,15624,9672,0,0,0,0,0,0,12768,0,15552,0,0,0,0,0,0,16176,0,0,0,0,0,0,13800,10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3672,3672,3696,9768,13920,0,0,0,3648,3648,0,0,0,3648,9384,0,0,17352,0,0,0,0,0,0,0,0,0,0,14472,0,13848,0,0,0,0,0,0,0,0,0,0,12144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2016,2832,5568,10392,10128,0,0,0,2160,0,0,0,3480,4200,10248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14664,0,0,0,0,0,0,0,0,0,0,15744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
4248,4440,4296,10704,10656,19032,0,0,4224,18048,18600,18624,4224,10656,10656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,27984,18408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
15336,15360,2904,15648,15912,0,0,0,16704,0,0,0,15552,0,15000,0,15672,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16728,0,0,16704,15792,0,0,16800,15216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
2928,2952,5544,0,0,0,0,0,2952,0,0,0,3576,4440,13008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16224,0,0,0,0,0,0,0,0,0,0,16296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2424,3816,2520,11568,11400,0,0,0,2424,11928,12480,0,3432,11424,11424,0,12000,11592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3552,3552,0,0,0,0,0,0,3528,3528,0,0,0,3504,10296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2304,9600,2448,15672,15648,21168,0,0,2304,15408,15504,15504,15432,9552,9528,0,15408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15480,0,0,15696,15960,0,0,15408,9552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
3672,5016,3648,0,0,0,0,0,5064,5112,9720,9816,5088,7728,5016,0,9744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9816,0,0,9744,10248,0,0,9792,9720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
3120,3144,3288,9432,9264,0,0,0,3096,3096,12552,14760,13416,3600,7632,0,14088,9336,0,0,0,0,0,0,10152,0,13752,0,0,0,0,0,0,0,0,0,0,0,0,0,13416,11160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
12456,12480,12456,0,13176,0,0,0,12432,12528,12600,13800,12480,9936,9864,0,12576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12480,0,0,0,0,0,0,12408,12672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
12576,12600,13800,0,13944,0,0,0,12600,12624,0,0,12648,5712,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14664,0,0,0,0,0,0,13728,10656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
4104,4200,4152,18120,14136,21264,0,0,4224,4248,16056,16584,4200,4080,7008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16512,0,0,0,0,0,0,16392,12312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
2592,3240,2664,0,12312,0,0,0,2616,13656,13896,14304,3696,3672,8832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15696,0,0,0,0,0,0,15456,15408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
2952,2976,3864,17592,15984,0,0,0,2952,2952,16032,27504,3816,4752,8472,0,27288,0,0,0,0,0,0,0,5784,0,27312,0,0,0,16008,0,0,16080,0,0,0,0,0,0,27720,17736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3816,3816,3840,0,9456,0,0,0,3792,4440,0,0,3816,8808,4872,0,9672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9864,0,0,0,9648,0,0,9720,8808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
4296,4296,4320,0,0,0,0,0,4296,4296,0,0,0,3624,11424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2112,16992,2616,0,14064,14256,0,0,2064,4248,17304,17424,3360,3648,5400,0,17472,0,0,0,0,0,0,0,20376,0,0,0,0,0,0,0,0,17424,0,0,0,0,0,0,17424,11568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
13176,13224,13272,0,13656,0,0,0,13152,13200,13560,13656,13152,10728,10656,0,13320,0,0,0,0,0,0,0,13104,0,13104,0,0,0,13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
12336,12336,12432,13872,12960,0,0,0,12312,12360,12360,12480,12336,10584,10512,0,12384,0,0,0,0,0,0,0,12288,0,12360,0,0,0,12432,0,0,12288,0,0,0,0,0,0,12312,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3840,3888,3792,0,10656,0,0,0,3816,4056,0,0,4752,4368,10704,0,0,11280,0,0,0,0,0,0,0,0,0,0,15288,0,15072,0,0,0,0,0,0,0,0,0,0,10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2184,2808,0,0,15024,0,0,0,2160,2448,0,0,0,14976,14976,0,0,15000,0,0,0,0,0,0,0,0,0,0,15096,0,0,0,0,0,0,0,0,0,0,0,0,12264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2184,12624,12648,17280,15288,17232,19752,0,2160,2448,12576,15072,12624,4968,12336,0,12672,12888,0,0,0,0,0,0,12624,0,16968,24024,14952,0,12288,0,0,12672,0,0,0,0,0,0,12600,12024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3576,3576,3504,20280,16536,17760,20016,0,3600,3600,18000,18024,5040,4032,7920,0,5328,18000,0,0,0,0,0,0,19056,0,20784,18360,15816,0,0,0,0,17976,0,0,0,0,0,0,17928,11664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
4176,4248,4272,0,0,0,0,0,4176,4224,0,0,4200,4776,6504,0,0,0,0,0,0,0,0,0,6480,0,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2184,5400,3912,11448,11448,14544,27696,0,2208,29688,0,0,3768,5040,6552,0,0,0,0,0,0,0,0,0,5568,0,0,0,29184,0,13176,0,0,0,0,0,0,0,0,0,0,15408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
0,0,0,0,0,0,0,0,0,0,0,0,0,4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2376,3504,2424,0,0,0,0,0,2400,7080,0,0,3792,3720,6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2328,6144,2376,0,0,0,0,0,2328,6408,0,0,6408,3528,6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3432,9912,14880,15648,11712,15672,0,0,9936,9936,15624,15648,15576,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
9144,9192,2280,9576,9552,0,0,0,9432,0,0,0,9264,6240,0,0,9192,9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2208,4200,2304,0,0,0,0,0,2208,4368,0,0,4368,4224,11184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2208,8784,2352,0,0,0,0,0,2232,0,0,0,0,8664,8640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3240,3312,3120,21816,15720,18696,21816,22368,3240,4224,21648,21672,3624,3600,5736,0,21984,0,0,0,0,0,0,0,22224,0,0,0,0,0,0,0,0,22224,0,0,0,0,0,0,22392,15648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3240,3672,3264,19776,15576,16848,19464,0,3264,4128,17280,19632,3264,3528,5160,0,22176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19608,0,0,0,0,0,0,21888,16392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2304,4632,4032,0,0,0,0,0,2280,4728,0,0,6456,4992,6672,0,0,0,0,0,0,0,0,0,6456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3720,5016,0,0,0,0,0,0,3000,0,0,0,0,4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2232,0,0,0,0,0,0,0,2232,2664,0,0,0,5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2784,5952,2448,0,0,0,0,0,2784,6576,8400,0,3768,3696,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3312,3624,3336,0,0,0,0,0,3096,3744,0,0,6840,3648,5808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3096,6144,3168,0,0,0,0,0,3120,6384,0,0,3696,3576,5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
4152,4272,0,0,0,0,0,0,4224,4272,4320,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2064,7032,7176,0,0,0,0,0,2088,7080,7440,0,6672,5640,6864,0,6672,7032,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2376,3120,0,0,0,0,0,0,2376,2784,3816,0,0,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3144,3192,16368,0,0,0,0,0,3120,3168,0,0,8304,8280,8256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
0,0,0,0,0,0,0,0,0,0,0,0,0,12936,7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2088,6504,0,0,13344,0,0,0,16272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
4992,5016,5016,11472,10536,0,0,0,4992,0,0,0,5064,4920,5040,0,0,0,0,0,0,0,0,0,4992,0,0,0,0,0,8544,0,0,0,11712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2328,8088,5808,0,0,0,0,0,2304,0,0,0,5808,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2112,3480,9408,0,0,0,0,0,2256,0,0,0,9168,3840,0,0,10080,0,0,0,0,0,0,0,9168,0,9768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2160,3816,2568,0,0,0,0,0,2184,0,0,0,4488,3792,9096,0,9744,10752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,0,0,9816,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
3192,4200,3120,0,0,0,0,0,3168,0,0,0,6072,3960,0,0,0,0,0,0,0,0,0,0,6360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2880,3840,2880,0,10224,0,0,0,2856,0,0,0,3384,3624,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8568,0,0,0,15264,0,0,0,0,0,0,10224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3624,3672,12072,24960,12024,16296,19128,19440,3600,3696,13416,13440,13536,5640,9648,0,13440,12072,0,0,0,0,0,0,13488,0,19056,27696,17280,0,17784,0,0,13464,0,0,0,0,0,0,0,11856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1224,8808,6432,0,0,0,0,0,3504,3912,3912,8040,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3168,3432,4968,0,0,0,0,0,3144,4344,0,0,3144,7368,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
3864,6096,6984,13104,11496,13944,0,0,6096,6432,6672,0,6744,3840,6312,0,11448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18768,0,0,18576,15312,0,0,11448,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
4800,4848,4872,0,0,0,0,0,4776,4800,0,0,4800,7776,4872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11376,0,0,0,9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2064,0,0,0,0,0,0,0,2016,0,0,0,0,6120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
32352,32376,2232,32784,31488,32736,33048,0,32328,32832,32832,32856,0,24720,24672,0,0,0,0,0,0,0,0,0,32880,0,0,32832,0,0,0,0,0,0,30960,0,0,0,0,0,32880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1896,18840,17112,0,17064,22344,29112,0,8688,8712,8736,18840,19176,9504,18456,0,8760,8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2904,12528,12504,0,13536,15912,20256,0,2880,2928,12432,12504,0,5424,16896,0,0,12528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3000,19200,19296,0,13848,0,0,0,3000,3024,19224,19224,0,8088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2112,5496,13176,0,8952,15648,0,0,12216,12240,12264,12288,12384,5496,15456,0,19824,18408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2136,13968,14016,0,13536,0,0,0,3600,3672,14016,14040,13992,7824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
6576,6648,7536,9552,16368,0,0,0,1920,6624,0,0,7296,6648,6624,0,0,0,0,0,0,0,0,0,6576,0,6552,20016,0,0,7704,0,0,0,16224,0,0,0,0,0,0,15696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3960,4008,4056,0,0,0,0,0,3984,6936,0,0,3984,3936,6432,0,0,0,0,0,0,0,0,0,6816,0,6456,0,0,0,7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1992,2784,0,0,0,0,0,0,1992,2688,0,0,0,3696,9792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3048,3864,14712,18216,14640,0,0,0,3048,3144,18144,18192,18216,3624,14568,0,18144,14640,0,0,0,0,0,0,18216,0,18192,15792,0,0,14208,0,0,18168,0,0,18144,0,0,0,18576,15720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2256,4992,15096,0,15048,0,0,0,3336,3672,5712,5736,4872,5544,11952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14328,0,0,0,0,0,0,0,0,0,0,12624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2160,19680,2136,19680,19632,24192,27768,0,2304,20976,20976,21000,20976,12000,12192,0,21072,20976,0,0,0,0,0,0,24504,0,24312,16008,17976,0,0,0,0,21000,0,0,24480,16104,0,0,22152,12072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
6936,6960,12912,17640,17640,0,0,0,6936,6960,17544,17544,17712,6864,6864,0,0,0,0,0,0,0,0,0,17664,0,0,0,0,0,0,0,0,17592,13032,0,0,0,0,0,0,13656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3168,3192,4224,0,0,0,0,0,3144,3144,7320,0,6888,3528,9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2184,0,0,0,0,0,0,0,2208,0,0,0,0,6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3096,3144,5280,0,0,0,0,0,3168,3168,6024,0,5016,3864,13416,0,6456,0,0,0,0,0,0,0,0,0,0,0,16560,0,17256,0,0,0,0,0,0,0,0,0,0,13464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
