@RELATION Starcraft_PvP_Protoss

@ATTRIBUTE ProtossPylon INTEGER 
@ATTRIBUTE ProtossSecondPylon INTEGER 
@ATTRIBUTE ProtossFirstGas INTEGER 
@ATTRIBUTE ProtossSecondGas INTEGER 
@ATTRIBUTE ProtossFirstExpansion INTEGER 
@ATTRIBUTE ProtossSecondExpansion INTEGER 
@ATTRIBUTE ProtossThirdExpansion INTEGER 
@ATTRIBUTE ProtossFourthExpansion INTEGER 
@ATTRIBUTE ProtossGateway INTEGER 
@ATTRIBUTE ProtossSecondGatway INTEGER 
@ATTRIBUTE ProtossThirdGatway INTEGER 
@ATTRIBUTE ProtossFourthGatway INTEGER 
@ATTRIBUTE ProtossCore INTEGER 
@ATTRIBUTE ProtossZealot INTEGER 
@ATTRIBUTE ProtossGoon INTEGER 
@ATTRIBUTE ProtossRange INTEGER 
@ATTRIBUTE ProtossForge INTEGER 
@ATTRIBUTE ProtossCannon INTEGER 
@ATTRIBUTE ProtossGroundWeapons1 INTEGER 
@ATTRIBUTE ProtossGroundArmor1 INTEGER 
@ATTRIBUTE ProtossShields1 INTEGER 
@ATTRIBUTE ProtossGroundWeapons2 INTEGER 
@ATTRIBUTE ProtossGroundArmor2 INTEGER 
@ATTRIBUTE ProtossShields2 INTEGER 
@ATTRIBUTE ProtossCitadel INTEGER 
@ATTRIBUTE ProtossLegs INTEGER 
@ATTRIBUTE ProtossArchives INTEGER 
@ATTRIBUTE ProtossTemplar INTEGER 
@ATTRIBUTE ProtossArchon INTEGER 
@ATTRIBUTE ProtossStorm INTEGER 
@ATTRIBUTE ProtossDarkTemplar INTEGER 
@ATTRIBUTE ProtossDarkArchon INTEGER 
@ATTRIBUTE ProtossMaelstorm INTEGER 
@ATTRIBUTE ProtossRoboBay INTEGER 
@ATTRIBUTE ProtossShuttle INTEGER 
@ATTRIBUTE ProtossShuttleSpeed INTEGER 
@ATTRIBUTE ProtossRoboSupport INTEGER 
@ATTRIBUTE ProtossReavor INTEGER 
@ATTRIBUTE ProtossReavorDamage INTEGER 
@ATTRIBUTE ProtossReavorCapacity INTEGER 
@ATTRIBUTE ProtossObservory INTEGER 
@ATTRIBUTE ProtossObs INTEGER 
@ATTRIBUTE ProtossStargate INTEGER 
@ATTRIBUTE ProtossCorsair INTEGER 
@ATTRIBUTE ProtossDisruptionWeb INTEGER 
@ATTRIBUTE ProtossFleetBeason INTEGER 
@ATTRIBUTE ProtossCarrier INTEGER 
@ATTRIBUTE ProtossCarrierCapacity INTEGER 
@ATTRIBUTE ProtossTribunal INTEGER 
@ATTRIBUTE ProtossArbitor INTEGER 
@ATTRIBUTE ProtossStatis INTEGER 
@ATTRIBUTE ProtossRecall INTEGER 
@ATTRIBUTE ProtossAirWeapons1 INTEGER 
@ATTRIBUTE ProtossAirArmor1 INTEGER 
@ATTRIBUTE ProtossAirWeapons2 INTEGER 
@ATTRIBUTE ProtossAirArmor2 INTEGER 
@ATTRIBUTE midBuild {FastLegs,FastDT,FastObs,ReaverDrop,Carrier,FastExpand,Unknown}

@DATA
1272,3792,2472,0,9720,0,0,0,2040,5328,10824,11664,3168,3264,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6432,7728,0,7848,8688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1248,3240,4992,12504,11088,14928,24000,27912,1896,2520,9864,13416,6408,2928,17760,0,7296,8256,0,0,0,0,0,0,7824,0,8856,12240,14496,0,9840,0,0,15144,0,0,25560,28248,0,0,20304,20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1296,4080,0,0,0,0,0,0,3072,6912,0,0,0,4152,0,0,2064,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1368,3792,2304,8688,7392,0,0,0,1992,5664,0,0,3000,3096,5520,0,0,0,0,0,0,0,0,0,7944,0,0,0,0,0,0,0,0,6648,8352,0,8544,9864,0,0,8064,9264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1272,3888,2520,18168,12072,15744,24024,0,2040,5160,12984,15936,3504,3096,4488,0,7800,8952,0,0,0,0,0,0,5616,0,6696,12648,23160,0,7680,0,0,5592,7152,0,0,0,0,0,13656,14304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1392,2832,4440,0,0,0,0,0,2112,2472,7416,0,5832,3144,7272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1224,2880,2280,10872,8760,14712,18744,22704,1896,4944,9624,10128,3600,2880,4608,0,14472,15480,0,0,0,0,0,0,10176,0,11904,13008,14904,0,24720,0,0,5544,22200,0,0,0,0,0,6864,7416,26976,0,0,0,0,0,28152,28152,0,0,0,0,0,0,FastObs
1224,3168,5280,12600,10992,12144,20136,24648,1968,2568,12096,13848,6384,2952,8016,0,9840,10536,0,0,0,0,0,0,7632,0,8640,12408,26376,0,9672,0,0,14496,19872,0,0,0,0,0,15816,16440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1224,3192,4680,11472,8472,15384,22008,0,1944,2688,10272,13680,5832,2928,7200,0,6048,7296,0,0,0,0,0,0,11112,0,13728,15552,26400,0,16752,0,0,8904,12576,0,0,0,0,0,10368,10992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1128,4416,3720,0,6456,0,0,0,1800,3264,11400,0,5376,2832,7128,0,8328,9384,0,0,0,0,0,0,7800,0,9048,10488,11496,0,0,0,0,13056,0,0,0,0,0,0,14352,14976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1224,3288,4512,0,0,0,0,0,1920,2472,0,0,5592,2928,7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8592,0,0,0,0,0,0,9984,10776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1224,2952,4248,13248,9168,0,0,0,1896,2496,8880,0,5424,3072,6600,0,15096,0,0,0,0,0,0,0,13440,0,14784,0,0,0,0,0,0,7848,12744,0,9768,12960,0,0,9288,10968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1224,3168,4296,15432,12840,0,0,0,1968,2544,9048,10008,4968,2976,5952,0,0,0,0,0,0,0,0,0,15696,0,18120,19344,0,0,0,0,0,8832,17952,0,0,0,0,0,10200,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1224,3024,2424,13488,9960,0,0,0,1920,10320,10656,12288,3768,2904,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6168,9120,0,7896,9168,0,0,7608,8136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1176,2568,3072,12024,9312,0,0,0,2016,3768,10896,10944,6024,2976,7752,0,13512,0,0,0,0,0,0,0,7368,0,8688,14520,19464,0,9624,0,0,7056,9960,0,11040,11712,0,0,9744,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1224,2736,3288,0,7008,0,0,0,1920,6024,7800,8376,3816,2904,4824,0,0,0,0,0,0,0,0,0,5880,0,0,0,0,0,0,0,0,9792,0,0,11832,0,0,0,14496,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1200,2712,2256,0,10368,0,0,0,1872,4200,10824,0,3744,2880,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6096,7488,0,8664,9264,0,0,7680,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1392,3168,2400,19656,11136,22944,0,0,1968,4392,12432,15792,3816,2952,4920,0,14208,14928,0,0,0,0,0,0,17328,0,18912,25800,28488,0,0,0,0,6816,9912,0,8400,10824,0,0,8184,8712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1272,3552,2496,0,7488,0,0,0,1992,5376,7728,7848,3144,0,4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5952,0,0,8664,9432,0,0,7392,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1296,3096,2304,4848,12144,14328,16680,31320,1968,5616,18096,20328,3936,3000,5136,0,23016,25584,0,0,0,0,0,0,8328,0,9360,20976,23712,0,10488,0,0,8904,10536,0,18744,19392,0,0,10704,11424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1224,3096,5208,16536,10752,27600,0,0,1824,2304,7392,12048,5976,2808,7032,0,9480,11520,0,0,0,0,0,0,14976,0,17664,19392,21192,0,19080,0,0,14232,0,0,0,0,0,0,15552,16320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1224,2448,3048,19248,14952,19464,0,0,1896,5448,8592,9432,3936,2880,4944,0,6696,21504,0,0,0,0,0,0,20184,0,0,0,0,0,0,0,0,6984,18504,0,18600,19512,0,0,8328,9192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1272,3192,6336,0,5184,0,0,0,1920,2640,0,0,0,2904,0,0,5352,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1224,3624,2448,0,10152,15600,16752,0,1920,4752,19872,20664,3360,2904,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,9456,0,9456,10704,0,0,12096,12768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1224,3240,4728,12384,9672,17568,0,0,1872,2568,8136,11448,5760,2856,6744,0,19920,0,0,0,0,0,0,0,12312,0,14088,15528,20544,0,0,0,0,18360,0,0,0,0,0,0,19872,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1224,3048,2496,9792,6960,16680,19920,21528,1896,10368,10416,12024,3744,2880,4992,0,6096,8280,0,0,0,0,0,0,4968,0,5952,7920,22704,0,7152,0,0,12624,14304,0,0,0,0,0,14088,15192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1224,3264,6720,0,0,0,0,0,1968,2640,4776,4824,6816,3000,7824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1224,3168,4104,14184,7896,18552,0,0,1968,2616,5496,5640,6360,2976,9432,0,11856,14472,0,0,0,0,0,0,13680,0,15096,17328,18192,0,0,0,0,11208,0,0,0,0,0,0,12528,13536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1368,2424,5280,8232,4968,0,0,0,1944,2808,9408,9528,7728,3072,8736,0,6192,7104,0,0,0,0,0,0,8712,0,14856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1176,2376,3048,0,8568,18144,20760,0,1872,6576,9264,12984,3792,2856,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5736,15072,0,9408,10464,0,0,7080,7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1224,2424,3096,13512,10992,17592,0,0,1920,5208,11904,14328,4584,2928,5592,0,11616,13392,0,0,0,0,0,0,17712,0,0,0,0,0,0,0,0,7776,9288,0,13008,14808,0,0,9552,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1224,3744,2400,14208,11232,0,0,0,1896,4848,4896,12600,3024,13368,4008,0,11616,12648,0,0,0,0,0,0,12048,0,20400,23520,0,0,26808,0,0,6504,8376,0,7896,9888,0,0,7824,9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1320,3480,2208,0,0,0,0,0,1920,4224,4368,4824,2928,2928,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1416,3648,7944,17184,13224,17808,24168,0,2304,2544,14856,21000,9024,3312,14904,0,4080,4800,0,0,0,0,0,0,10296,0,11280,22008,0,0,12504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1176,3288,3936,0,0,0,0,0,1944,2640,0,0,0,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1176,2712,6576,16968,14592,0,0,0,2016,2568,10608,10704,7032,3000,12864,0,6552,7704,0,0,0,0,0,0,8136,0,9072,12024,0,0,10032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1224,3000,4248,12504,10752,14856,18888,21240,1872,2472,9696,12600,5280,2856,6288,0,10080,13536,0,0,0,0,0,0,6384,0,7848,12504,22560,0,9480,0,0,7152,8688,0,0,0,0,0,16752,17712,27360,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1224,3096,2496,18744,9936,15528,25104,30768,1968,6840,9672,16224,3888,2976,5400,0,16128,18984,0,0,0,0,0,0,6144,0,7176,17712,23208,0,8184,0,0,10824,18576,0,0,0,0,0,12120,12648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1200,3336,2208,0,11976,0,0,0,1848,3888,8352,0,2856,3552,4272,0,7656,10944,0,0,0,0,0,0,5976,0,7104,12024,12984,0,8136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1200,2520,2568,12120,9576,15264,0,0,1896,5184,7632,11088,3480,2856,4656,0,0,0,0,0,0,0,0,0,12096,0,14976,16008,17976,0,15936,0,0,6864,14208,0,0,0,0,0,8184,8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1248,3168,2616,0,9144,0,0,0,1992,5136,10320,12312,4008,3000,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5544,0,0,0,0,0,0,6888,7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1080,3096,2448,0,9792,0,0,0,1920,4200,0,0,3576,2928,4584,0,5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1248,3216,2472,20232,14256,21312,37728,0,2112,5520,9120,20136,3984,3096,4992,0,16704,28032,0,0,0,0,0,0,22656,0,23904,29640,0,0,29184,0,0,7008,10488,0,9768,12240,0,0,8424,8976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1224,3336,2520,0,10032,0,0,0,2040,6096,10920,11976,3960,3048,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384,12216,0,8424,9408,0,0,7680,8208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1368,2232,2640,15120,9888,14088,21648,23664,2016,6576,10920,14784,3528,3000,5184,0,15504,16728,0,0,0,0,0,0,14208,0,19536,26472,0,0,21216,0,0,6312,7824,0,8376,9360,0,0,7800,8736,20616,0,0,0,0,0,23424,23424,0,0,0,0,0,0,FastObs
1224,3360,2424,13032,6336,19008,0,0,1968,3768,7128,9024,2976,3168,3984,0,17472,23232,0,0,0,0,0,0,11160,0,13992,16152,20088,0,0,0,0,7464,29160,0,0,0,0,0,8904,9432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1416,4320,5616,7272,4008,14832,20928,35976,5040,5184,5304,7944,6504,6168,8160,0,2184,2880,0,0,0,0,0,0,10056,0,12288,14688,21912,0,14688,0,0,8736,14064,0,14160,15072,0,0,10056,10968,44064,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1320,3192,2328,13128,10080,18504,25392,34728,1992,5832,9216,12264,3576,3024,4944,0,16464,21288,0,0,0,0,0,0,14184,0,15960,17232,26712,0,17904,0,0,6216,7512,0,7704,8496,0,0,7824,9528,35712,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1200,3408,2232,11664,8064,15072,20016,20256,1896,4992,10728,11640,2928,13272,3936,0,8688,16128,0,0,0,0,0,0,12048,0,13560,17040,0,0,0,0,0,5976,0,0,0,0,0,0,7272,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1440,3744,4416,14808,13056,21576,30552,33336,2592,2760,7728,10296,5112,3600,6144,0,13248,14640,0,0,0,0,0,0,13056,0,14112,15528,25968,0,15192,0,0,8232,10296,0,0,0,0,0,9912,11208,42360,0,0,43536,44520,0,0,0,0,0,0,0,0,0,FastObs
1272,2520,3312,14136,9648,11832,22968,25392,2016,10224,12624,13056,4200,3096,5376,0,13584,14352,0,0,0,0,0,0,13440,0,14856,16872,25704,0,29928,0,0,5400,6696,0,6768,7776,0,0,8328,10056,52008,0,0,0,0,0,53736,53736,0,0,0,0,0,0,ReaverDrop
1224,3096,2448,0,0,0,0,0,1896,5304,6456,0,3864,2880,4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1512,3720,2568,22200,18144,25608,30216,0,2088,5304,17544,21648,4416,3096,5616,0,9672,17112,0,0,0,0,0,0,16848,0,24912,0,0,0,0,0,0,7296,9672,0,8664,10656,0,0,21456,22488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1152,3096,4128,14280,12816,0,0,0,1920,2448,6288,0,5232,2904,6240,0,8688,14376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7464,10896,0,11448,12048,0,0,8976,9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1176,2376,5088,12408,8952,10728,20040,0,1872,3144,9528,11832,5784,2880,7032,0,7224,7944,0,0,0,0,0,0,7008,0,12696,17880,18792,0,13728,0,0,8496,0,0,0,0,0,0,9936,10536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1464,3432,2424,19512,15000,21600,31224,38904,2232,4800,11784,16344,4200,3240,7584,0,19608,28848,0,0,0,0,0,0,16320,0,24792,25800,26688,0,28248,0,0,8280,10224,0,10752,11760,0,0,9672,10272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1200,1272,2616,11064,10056,0,0,0,2136,7104,14400,0,3312,3624,4848,0,7200,8064,0,0,0,0,0,0,9144,0,12408,0,0,0,13632,0,0,5520,0,0,0,0,0,0,6936,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1416,3000,2400,18120,11064,17280,0,0,2112,3312,11976,13752,3912,3096,6192,0,18720,0,0,0,0,0,0,0,18696,0,0,0,0,0,0,0,0,5208,6648,0,6888,7536,0,0,11472,13488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1248,3192,2520,13512,10368,18624,29352,35880,2016,7056,12504,12984,3720,3000,4704,0,6240,15216,0,0,0,0,0,0,11640,0,15072,18168,24696,0,0,0,0,5400,8928,0,8472,9816,0,0,6960,7512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1176,2856,4248,13056,10680,0,0,0,2208,2304,7200,0,7080,3216,9096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1176,0,4344,0,0,0,0,0,1872,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1152,3024,2208,3696,0,0,0,0,1848,3960,0,0,7176,2808,8472,0,0,0,0,0,0,0,0,0,8304,0,9240,0,0,0,10296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1248,2448,3120,17928,9888,0,0,0,1944,6000,10752,16560,3888,2928,5232,0,6864,9288,0,0,0,0,0,0,13488,0,18168,0,0,0,22176,0,0,5472,22272,0,0,0,0,0,6792,7320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1320,3504,2832,17016,8304,14304,19584,0,1992,3120,14016,23976,5040,2976,6048,0,8568,9312,0,0,0,0,0,0,6672,0,7680,21072,0,0,8952,0,0,13824,16536,0,0,0,0,0,16392,17424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1296,3312,2424,19008,16272,17424,22608,22680,2688,2856,5520,16536,4608,3840,6000,0,18168,19248,0,0,0,0,0,0,21240,0,23784,26568,27528,0,27432,0,0,8712,11184,0,11256,12264,0,0,12504,14376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1248,3144,2544,15552,9432,21288,0,0,2040,6768,11856,12264,4248,3096,5448,0,17592,19152,0,0,0,0,0,0,14904,0,16728,18384,24936,0,0,0,0,6168,11376,0,8112,8880,0,0,7680,8256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1248,3168,2352,0,10752,0,0,0,1992,4128,12984,0,4800,2976,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8712,10152,0,10056,13176,0,0,10440,11064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1272,3072,6528,9768,5496,13464,20664,24648,1944,2784,8664,8808,9912,2952,11112,0,6336,7176,0,0,0,0,0,0,12552,0,13992,17688,24696,0,18384,0,0,10992,17760,0,0,0,0,0,12336,13152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1224,3528,2400,13992,9600,19920,24576,31584,1896,4320,12792,12888,2976,3144,4080,0,15096,16080,0,0,0,0,0,0,13968,0,14976,16344,17592,0,49680,0,0,11832,28920,0,0,0,0,0,13200,13752,32640,0,0,0,0,0,34608,34608,0,0,0,0,0,0,FastExpand
1272,4128,2688,18408,10920,0,0,0,2136,5040,10104,17232,3624,3216,5544,0,11904,14280,0,0,0,0,0,0,14520,0,16104,0,0,0,17088,0,0,6720,8880,0,0,0,0,0,9000,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1176,3024,2304,17256,11184,22824,30384,0,1800,6456,6696,16776,3648,2808,4992,0,25272,27624,0,0,0,0,0,0,18960,0,20784,21816,0,0,0,0,0,4704,7968,0,8136,9000,0,0,6192,6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1200,2976,2328,13968,8448,19968,24624,0,1776,4440,11904,13248,3576,2760,4560,0,8784,9552,0,0,0,0,0,0,6480,0,8160,11304,20784,0,9240,0,0,12960,24720,0,0,0,0,0,16176,18696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1176,3096,11544,16368,10104,0,0,0,1824,2496,13512,13608,12672,2856,13872,0,5712,7512,0,0,0,0,0,0,13752,0,19848,21504,23904,0,21768,0,0,19104,0,0,0,0,0,0,20472,21312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1200,3048,2472,12888,11112,16944,0,0,1920,4440,8304,8448,3888,2904,5208,0,18552,20688,0,0,0,0,0,0,13824,0,17016,22656,23640,0,20928,0,0,5880,0,0,0,0,0,0,7176,8376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1152,3456,0,0,3384,0,0,0,3648,4224,0,0,0,4656,0,0,4128,4872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1200,3552,2352,0,10848,0,0,0,1968,6624,9120,13104,3120,3288,4704,0,0,0,0,0,0,0,0,0,6216,0,7536,12792,14184,0,0,0,0,11352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1272,2520,3144,14328,9144,0,0,0,1896,4152,11904,12144,3696,2928,4968,0,0,0,0,0,0,0,0,0,13368,0,0,0,0,0,0,0,0,8016,9840,0,10248,11616,0,0,10320,11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1200,2352,3024,11880,10680,0,0,0,1920,4392,11784,11952,3624,2904,4656,0,7800,8664,0,0,0,0,0,0,6912,0,7992,12360,14328,0,9072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1200,2352,3024,11880,10680,0,0,0,1920,4392,11784,11952,3624,2904,4656,0,7800,8664,0,0,0,0,0,0,6912,0,7992,12360,14328,0,9072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1296,3456,2544,0,0,0,0,0,1920,5664,5808,7536,3888,2928,5136,0,0,0,0,0,0,0,0,0,4968,0,6168,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1320,3576,2424,4656,0,0,0,0,1920,3024,0,0,4752,3024,5928,0,0,0,0,0,0,0,0,0,12456,0,0,0,0,0,0,0,0,6840,8232,0,8328,9144,0,0,8880,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1272,3264,4800,15840,11208,18888,0,0,1968,2760,11832,14376,5232,3072,6456,0,10272,11472,0,0,0,0,0,0,8112,0,9792,0,0,0,11064,0,0,11352,12720,0,0,0,0,0,17832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1272,4608,2568,22368,19272,0,0,0,2064,7800,13920,19992,3504,3048,5160,0,24528,25464,0,0,0,0,0,0,25032,0,0,0,0,0,0,0,0,10632,12120,0,12744,13632,0,0,11952,13032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1344,3216,5400,13776,10848,0,0,0,2136,2952,7152,12768,4536,3432,7176,0,10464,12336,0,0,0,0,0,0,7632,0,16296,0,0,0,0,0,0,18120,24384,0,0,0,0,0,19752,21288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1272,3504,2352,0,0,0,0,0,1944,3960,9240,14112,3024,0,4152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6288,7752,0,7752,8688,0,0,7824,11088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1200,3048,2256,11976,11664,22656,22680,29448,1920,6360,10248,14184,4560,2904,5544,0,13728,15408,0,0,0,0,0,0,16632,0,18720,24216,0,0,29208,0,0,6048,10200,0,8160,9144,0,0,7368,7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1224,2544,2904,15024,8664,21576,0,0,1944,4848,13104,13176,3672,3072,4680,0,16920,17616,0,0,0,0,0,0,13200,0,14760,17088,0,0,0,0,0,6024,8352,0,8208,9264,0,0,10224,15096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1224,3120,2520,14136,12000,20472,0,0,1968,6144,13128,0,3792,2952,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5568,7056,0,7728,8376,0,0,13296,14208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1224,3120,2520,14136,12000,20472,0,0,1968,6144,13128,0,3792,2952,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5568,7056,0,7728,8376,0,0,13296,14208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1464,3336,2904,0,11064,0,0,0,2160,5592,10200,10248,3480,3264,5376,0,10224,11040,0,0,0,0,0,0,6000,0,7032,0,0,0,8088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
