@RELATION Starcraft_TvZ_Zerg

@ATTRIBUTE ZergPool INTEGER
@ATTRIBUTE ZergOverlord INTEGER
@ATTRIBUTE ZergZergling INTEGER
@ATTRIBUTE ZergZerglingSpeed INTEGER
@ATTRIBUTE ZergCrackling INTEGER
@ATTRIBUTE ZergBurrow INTEGER
@ATTRIBUTE ZergGas INTEGER
@ATTRIBUTE ZergSecondGas INTEGER
@ATTRIBUTE ZergSecondHatch INTEGER
@ATTRIBUTE ZergThirdHatch INTEGER
@ATTRIBUTE ZergFourthHatch INTEGER
@ATTRIBUTE ZergFifthHatch INTEGER
@ATTRIBUTE ZergSixthHatch INTEGER
@ATTRIBUTE ZergSeventhHatch INTEGER
@ATTRIBUTE ZergHydraDen INTEGER
@ATTRIBUTE ZergHydra INTEGER
@ATTRIBUTE ZergHydraRange INTEGER
@ATTRIBUTE ZergHydraSpeed INTEGER
@ATTRIBUTE ZergLurker INTEGER
@ATTRIBUTE ZergLair INTEGER
@ATTRIBUTE ZergSpire INTEGER
@ATTRIBUTE ZergMutalisk INTEGER
@ATTRIBUTE ZergScourge INTEGER
@ATTRIBUTE ZergAirAttack INTEGER
@ATTRIBUTE ZergAirArmor INTEGER
@ATTRIBUTE ZergQueenNest INTEGER
@ATTRIBUTE ZergQueen INTEGER
@ATTRIBUTE ZergHive INTEGER
@ATTRIBUTE ZergGreaterSpire INTEGER
@ATTRIBUTE ZergGardian INTEGER
@ATTRIBUTE ZergDevour INTEGER
@ATTRIBUTE ZergUltraliskCavern INTEGER
@ATTRIBUTE ZergUltralisk INTEGER
@ATTRIBUTE ZergUltraliskArmor INTEGER
@ATTRIBUTE ZergUltraliskSpeed INTEGER
@ATTRIBUTE ZergDefilerMound INTEGER
@ATTRIBUTE ZergDefiler INTEGER
@ATTRIBUTE ZergConsume INTEGER
@ATTRIBUTE ZergevoDen INTEGER
@ATTRIBUTE ZergMeleeWeapons1 INTEGER
@ATTRIBUTE ZergRangeWeapons1 INTEGER
@ATTRIBUTE ZergGroundArmor1 INTEGER
@ATTRIBUTE ZergMeleeWeapons2 INTEGER
@ATTRIBUTE ZergRangeWeapons2 INTEGER
@ATTRIBUTE ZergGroundArmor2 INTEGER
@ATTRIBUTE ZergCreep INTEGER
@ATTRIBUTE ZergSunken INTEGER
@ATTRIBUTE ZergSpore INTEGER
@ATTRIBUTE midBuild {TwoHatchMuta,ThreeHatchMuta,HydraRush,Standard,HydraMass,Lurker,Unknown}

@DATA
2245,1380,3585,4595,0,0,2335,16195,6825,7450,11465,0,0,0,4555,6135,0,0,7330,3645,9955,0,11880,0,0,16430,0,0,0,0,0,0,0,0,0,0,0,0,15885,17235,0,17245,0,0,0,0,0,0,Lurker
2930,1380,4305,6070,20260,0,3330,11760,2430,10710,14965,19095,19820,0,5760,8295,0,0,8830,4665,11320,0,13675,0,0,16575,17610,17600,20855,0,0,0,0,0,0,0,0,0,15125,15940,0,15950,20270,0,20285,17235,17810,0,Lurker
3115,1410,4560,7950,23210,17315,3530,14050,2670,10815,17195,17900,23535,24820,12125,14405,0,0,15640,4840,6895,9335,17565,0,0,19570,0,21270,0,0,0,23260,26050,28295,26115,0,0,0,17230,18010,0,18730,23220,0,23230,21680,23290,0,TwoHatchMuta
2970,1365,4655,8220,19465,11265,3215,10545,2560,7960,12075,15235,15380,21880,5500,7695,0,0,8395,4665,7300,0,9275,0,0,15655,0,17430,0,0,0,23135,26975,27075,24550,0,0,0,10960,18480,0,11860,23150,0,18485,10805,11740,0,Standard
3180,1485,4695,5900,0,7740,3495,8845,2780,7035,0,0,0,0,8630,0,0,0,0,4750,8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,5785,0,0,0,0,0,9420,9795,0,TwoHatchMuta
3130,1420,4580,14605,26180,19300,6220,8145,2705,8200,19960,22535,24085,27945,8410,11005,0,0,11570,7470,13450,17305,15610,0,0,21970,24195,23990,0,0,0,0,0,0,0,0,0,0,16585,18795,0,18800,22835,0,22845,4685,5150,0,Standard
3100,1420,4560,7290,0,7550,3505,0,2675,0,0,0,0,0,5565,0,0,0,0,4825,6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9820,10305,0,HydraRush
3025,1395,4295,9350,24870,14450,4980,6110,2585,4145,17655,20325,21745,22325,13380,14825,0,0,16195,8120,9930,11825,11910,0,0,20280,25985,22010,0,0,0,25745,0,0,0,25680,0,0,14175,14995,0,15055,19185,0,19190,6435,6840,0,ThreeHatchMuta
3030,1430,4310,7365,0,0,3530,13970,2585,11150,17895,0,0,0,5595,6310,0,0,11580,4755,8005,0,9870,0,0,18230,0,0,0,0,0,0,0,0,0,0,0,0,13470,14225,0,14230,0,0,0,14945,15345,0,Standard
3075,1525,4365,7280,25965,7600,3335,16800,2650,16345,17650,19935,31835,33110,5885,7860,34080,20310,8580,4730,25630,29375,34705,0,0,22795,0,23955,31255,33240,0,28775,0,0,0,0,0,0,16675,17750,47270,17760,24595,0,24605,29675,30435,0,Lurker
1690,2325,2990,4660,0,0,2010,0,0,0,0,0,0,0,4355,0,0,0,0,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HydraRush
3130,1425,4385,5730,0,27910,3355,21275,2650,15910,23120,24950,26150,26470,7965,8910,27980,25985,11865,4600,12505,14600,23235,0,0,28325,0,0,0,0,0,0,0,0,0,0,0,0,19010,19850,0,19855,24750,0,24765,0,0,0,Lurker
2970,1365,4655,8220,19465,11265,3215,10545,2560,7960,12075,15235,15380,21880,5500,7695,0,0,8395,4665,7300,0,9275,0,0,15655,0,17430,0,0,0,23135,26975,27075,24550,0,0,0,10960,18480,0,11860,23150,0,18485,10805,11740,0,Standard
3180,1485,4695,5900,0,7740,3495,8845,2780,7035,0,0,0,0,8630,0,0,0,0,4750,8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,5785,0,0,0,0,0,9420,9795,0,TwoHatchMuta
3130,1420,4580,14605,26180,19300,6220,8145,2705,8200,19960,22535,24085,27945,8410,11005,0,0,11570,7470,13450,17305,15610,0,0,21970,24195,23990,0,0,0,0,0,0,0,0,0,0,16585,18795,0,18800,22835,0,22845,4685,5150,0,Standard
3005,1415,7330,7205,17875,13445,3430,10580,2605,5030,15075,22075,24230,25025,7125,11315,0,0,12235,6360,7950,24965,9825,0,0,14810,18115,15965,0,0,0,24560,28015,26435,0,17965,19455,19045,12860,13820,0,13825,17885,0,17890,4525,5155,0,HydraMass
3065,1440,4365,6250,29365,7685,3610,14755,2695,9370,13760,19200,21610,26570,5840,8255,0,0,10060,4930,10685,0,12865,0,0,20430,0,21655,0,0,0,0,0,0,0,0,0,0,14130,19645,0,19655,25785,0,31690,14040,14415,0,Standard
3285,1400,4560,6870,21445,17545,4880,7455,2590,4690,11415,15850,23485,26410,7725,15135,0,0,15735,6585,8190,10070,10130,0,0,16040,22400,18550,20455,22445,0,37315,38675,39700,46595,21155,23225,24680,15930,18795,0,16845,27180,0,21260,8515,8940,0,HydraMass
3280,1435,4655,8655,18725,46305,4930,8975,2745,4425,15640,19725,28335,32425,10605,39430,43095,41540,0,6505,8435,10545,18205,0,0,13825,0,16095,0,0,0,22825,26330,26410,26455,18105,19375,19335,11050,11895,0,19550,15960,0,0,6885,7490,39695,ThreeHatchMuta
3190,1955,12385,12375,0,0,975,13070,4950,10705,10850,0,0,0,5985,8370,18670,15155,9165,4470,6965,0,9260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7645,0,9445,0,0,0,0,13115,13535,0,Lurker
3180,1330,4480,5815,0,0,3620,7305,2585,9650,12845,13365,18270,19780,5865,8005,15945,14285,8710,5150,23045,26295,25335,0,0,19590,0,20730,25030,27550,0,0,0,0,0,0,0,0,18315,0,19600,19610,0,24720,24730,5705,6105,0,Lurker
3100,1315,4605,7580,0,0,5450,12320,2585,4280,10875,15035,15685,20355,6785,8830,10005,8185,22585,15150,0,0,0,0,0,23525,0,24720,0,0,0,0,0,0,0,0,0,0,11575,0,12365,12535,0,22305,0,4475,4825,0,HydraMass
3205,1385,4665,11640,0,0,4325,7330,2640,4575,4825,0,0,0,7090,9240,0,11630,9950,5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4970,5400,0,HydraMass
3045,1385,4335,9890,0,0,3620,6150,2595,9570,0,0,0,0,6010,7910,0,0,8505,4960,15475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,5345,0,Lurker
3225,1415,4515,5060,0,0,3505,9450,2475,10875,14895,24540,25790,28445,9015,10720,14035,12495,11685,5415,6990,8880,11855,0,0,15445,0,16495,18390,20700,0,20440,22425,23955,21910,0,0,0,12515,0,0,13320,0,0,25330,6775,7275,22610,TwoHatchMuta
3185,1415,4725,9515,0,0,3685,4390,2555,4600,11710,15785,21160,28575,8040,10130,21920,17670,10850,6330,18710,34555,22045,0,0,24155,0,25405,31835,0,0,0,0,0,0,0,0,0,12255,0,13020,23155,0,19920,29795,4565,5105,0,HydraMass
3035,1375,4530,30020,45670,26865,3530,6055,2555,9200,14025,14550,15390,16945,6325,8560,17395,15455,9115,4945,15600,28760,20920,0,0,21845,0,23860,27275,29575,0,0,0,0,0,39545,45685,44875,19375,0,20210,20220,0,24390,20315,4650,5100,0,Lurker
3175,1395,4505,8565,0,0,4060,7000,2200,11470,14130,17760,22395,22735,6690,8655,19285,15555,9280,5480,20335,24745,0,0,0,20385,0,21745,23660,26810,0,23750,26260,25230,29350,0,0,0,15540,24710,16860,20290,29380,21400,26290,4280,4690,0,Lurker
3150,1420,4430,6835,0,0,5380,10020,2540,4780,20570,23395,0,0,9080,11350,21680,20120,11850,7360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20185,0,21085,0,0,0,0,7060,7470,0,HydraMass
2355,1390,3635,8465,35170,0,3500,5725,3260,4585,17885,20490,23935,27950,9600,11050,0,26330,12200,8335,17395,19455,19430,0,0,28390,0,29610,0,0,0,0,0,0,0,31590,34965,32590,20145,31040,21620,31205,0,26185,0,5570,6360,0,HydraMass
3160,1425,4490,9390,0,0,4690,7110,2675,4405,17210,19110,0,0,7610,9835,0,0,10370,6300,13515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4845,5355,0,HydraMass
2465,1365,3775,22140,20580,0,4760,12320,3200,16040,17050,19660,22085,0,10165,11345,0,0,12725,6205,15425,17465,21905,0,0,16620,0,17835,19745,21830,0,0,0,0,0,0,0,0,21960,0,0,0,0,0,0,5635,6000,0,Lurker
3085,1425,4430,5820,0,0,4490,12445,2540,4325,19555,23535,0,0,7245,0,0,0,0,6540,11825,13680,16440,14300,0,15540,0,16620,18550,20380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825,8210,0,HydraMass
2954,1288,4284,0,0,0,3414,3594,2478,12980,16456,17220,19836,21112,6060,7842,17792,15704,8696,4896,10326,0,12216,0,0,27176,0,29430,0,0,0,0,0,0,0,0,0,0,18474,0,19482,22166,0,27860,27120,5296,5706,0,Lurker
3042,1406,4324,14220,0,24640,3932,7456,2204,12026,16840,23304,27112,29012,6230,8152,21658,20744,8850,5424,15664,36092,18234,0,0,28976,0,32930,35068,36910,0,42136,0,0,0,0,0,0,29958,0,32940,32946,0,0,0,4208,4582,0,Lurker
3114,1424,4378,0,0,0,4590,6366,2242,0,0,0,0,0,6880,9096,0,0,9722,6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152,4532,0,Lurker
2954,1372,4560,0,0,3936,3958,6684,2480,0,0,0,0,0,6378,8642,0,0,9206,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880,5304,0,Lurker
1645,2050,2895,0,0,5305,2260,3840,3610,5080,14820,17225,17495,20965,8325,10015,19035,17180,10890,7060,15305,0,27910,0,0,19020,0,20375,0,0,0,27950,0,0,0,22320,23630,23635,15250,0,16095,18185,0,20700,23080,5595,5970,0,HydraMass
1580,1850,2855,11315,0,0,4835,6735,3825,13495,17020,19145,21865,24485,7760,10095,19740,18050,10580,6165,40485,0,0,0,0,28310,0,30130,0,0,0,32170,34685,34125,36305,40955,43620,42565,25955,42190,26765,28280,0,0,42200,5870,6270,0,Lurker
3180,1435,4480,0,0,6750,1655,7625,2375,14820,17860,0,0,0,9330,11825,17820,16055,12705,8965,19690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385,7190,0,Lurker
3080,1365,4410,16030,0,0,3690,7935,2515,14020,0,0,0,0,0,0,0,0,0,5985,7510,9385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5055,6545,0,TwoHatchMuta
3125,1385,4395,0,0,0,3350,4075,2660,11290,0,0,0,0,7140,8515,0,0,9840,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4785,5815,0,Lurker
2480,1410,3755,6555,0,0,5170,0,3370,4605,13970,0,0,0,8415,10080,0,0,11250,7195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,6490,0,HydraMass
3085,1375,4585,0,0,5485,3715,7840,2620,11150,12745,12980,13510,19870,6310,8445,14600,13000,9005,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995,0,15860,15875,0,0,0,5225,6195,0,Lurker
3188,1414,4542,11604,33174,0,3082,8772,2846,15048,21842,22768,29818,30328,5422,6918,19414,16312,8158,4516,0,0,0,0,0,25856,0,27020,0,0,0,30238,31794,0,32436,0,0,0,17452,34414,27054,23046,0,0,0,5562,6322,0,Lurker
3164,1404,4572,15036,0,5084,3700,10840,2668,11448,16968,21956,0,0,9240,11756,0,0,12232,5548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696,5648,0,Standard
3280,1475,4695,0,0,0,4095,6700,2880,11335,14330,14865,24715,25400,6210,7185,19730,16745,8980,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14395,0,15940,16820,0,20020,20045,5530,8680,0,Lurker
3130,1215,4440,0,0,0,4490,5400,2640,12300,19265,25480,31925,34530,7490,10335,16625,13490,10860,6710,15390,32525,17310,0,0,25780,0,27005,31435,33650,0,0,0,0,0,28930,31380,30605,11825,0,13455,21920,0,19145,25990,4615,5260,0,Lurker
2450,1260,0,0,0,0,1975,21205,4485,11120,12045,16960,18605,26265,10040,11645,15915,10775,27860,3710,5240,7110,8545,23015,0,22860,0,24300,32535,34940,0,0,0,0,0,0,0,0,18195,0,20180,0,0,32115,0,8645,16610,33185,TwoHatchMuta
3070,1410,4410,6335,0,0,1570,4700,2660,4235,10790,11370,12590,14335,8775,9930,19935,15450,11415,7730,10240,0,0,0,0,17340,30695,19115,0,0,0,0,0,0,0,21055,22875,22915,14650,0,16285,16785,0,21855,21845,5640,6055,0,HydraMass
3220,1406,4858,4658,0,0,1562,3498,2554,13336,13684,19288,22996,24406,7448,8140,0,18398,10632,5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18422,0,19330,20294,0,0,0,3996,4504,24236,Lurker
3220,1406,4858,4658,0,0,1562,3498,2554,13336,13684,19288,22996,24406,7448,8140,0,18398,10632,5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18422,0,19330,20294,0,0,0,3996,4504,24236,Lurker
3044,1344,4322,7540,0,0,3944,4582,2536,4174,12572,0,0,0,13860,14676,0,15910,19800,6088,7670,11388,15170,0,0,7896,0,9410,11370,13302,0,0,0,0,0,17980,20090,19044,13802,0,14726,14746,0,18818,18842,8736,9132,15402,ThreeHatchMuta
2360,1386,4342,0,0,9804,2066,18630,7094,14540,16016,16294,0,0,22136,24602,0,22992,0,3616,5140,7452,6994,12098,17736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906,4360,0,TwoHatchMuta
2360,1386,4342,0,0,9804,2066,18630,7094,14540,16016,16294,0,0,22136,24602,0,22992,0,3616,5140,7452,6994,12098,17736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906,4360,0,TwoHatchMuta
2925,1430,6570,5330,0,5805,1635,3480,2540,4695,11470,11550,13350,14395,13835,15300,16305,14530,23040,6700,9980,11940,15340,0,0,12905,0,0,0,0,0,0,0,0,0,0,0,0,16010,0,0,0,0,0,0,8415,8815,0,ThreeHatchMuta
3065,1390,4365,11690,15650,0,3580,4130,2620,10105,13545,13595,16215,0,8695,9640,0,0,11210,4890,6415,8290,0,0,0,12550,0,13575,15640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,5720,0,TwoHatchMuta
2295,1355,3575,7010,0,0,4695,7565,3130,4205,0,0,0,0,0,0,0,0,0,6235,7940,9840,9810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6465,9710,0,ThreeHatchMuta
3010,1370,4285,7955,0,0,3400,5470,2620,0,0,0,0,0,7570,9360,0,0,10405,6980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5815,6190,0,Lurker
1640,2265,2915,9275,0,4875,2025,4890,3620,4855,0,0,0,0,14900,16480,0,0,17615,6165,10180,12120,12815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6040,6410,0,ThreeHatchMuta
3035,1340,4340,14930,16700,0,3300,6260,2640,9705,13995,15090,16235,16865,0,0,0,0,0,4610,6185,8080,13240,8345,0,9795,0,10970,12805,14755,0,15640,0,17370,0,0,0,0,14295,15665,0,15675,0,0,0,5325,5700,0,TwoHatchMuta
1645,2310,2960,0,0,0,2050,6780,4520,4945,5895,12860,0,0,0,0,0,0,0,8155,9685,11570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505,8040,0,ThreeHatchMuta
3095,1420,4355,7390,23270,0,3860,5415,2840,13530,21090,24840,28235,0,7920,9480,0,0,10515,6975,16895,19005,23200,0,0,19655,0,20945,22770,24615,24640,24560,26725,26025,28380,0,0,0,21970,23225,0,23230,0,0,0,5745,6150,0,Lurker
2340,1420,3595,7530,0,0,4780,8090,3275,4485,12485,0,0,0,12825,14655,0,0,16010,6345,8905,10855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660,6090,0,ThreeHatchMuta
3045,1390,4295,0,0,0,3555,3840,2590,0,0,0,0,0,0,0,0,0,0,7465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4465,4840,0,Unknown
2980,1335,4280,0,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1640,2240,2895,7425,0,0,1955,5405,3795,4995,0,0,0,0,8170,12885,0,0,0,6855,8440,10325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6420,0,0,0,0,0,0,6140,6520,0,HydraMass
1940,2455,3225,12480,0,0,1645,0,6555,9920,0,0,0,0,4360,5575,0,0,6980,3510,13235,0,15420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6820,7230,0,Lurker
1625,2210,2920,3325,0,0,2010,0,12905,0,0,0,0,0,4900,6295,0,0,7500,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6245,0,0,Lurker
2520,1435,3875,4255,0,0,2425,0,0,0,0,0,0,0,5015,6200,0,0,7545,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8070,0,0,Lurker
3200,1440,4495,7865,0,9710,5955,8050,2725,11605,12710,0,0,0,13070,14250,0,0,16005,7430,8960,10935,10830,12525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15760,0,0,0,0,0,0,4685,5125,0,TwoHatchMuta
1615,2250,2900,12780,24415,0,1985,5695,3615,4935,13715,15645,23425,0,10700,11660,0,0,13755,7145,8690,10560,0,0,0,20240,0,21590,0,0,0,0,0,0,0,23520,25305,25295,20925,0,0,21685,0,0,0,6310,6670,0,ThreeHatchMuta
1685,2295,2970,3335,0,0,1985,11580,4800,10445,14895,0,0,0,9785,16635,0,0,18215,8030,11830,14275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16005,17985,0,17935,0,0,0,7445,10650,0,Standard
2530,1375,3800,3975,0,0,2105,14885,8470,9570,0,0,0,0,4620,6275,0,0,7265,3785,10625,12940,16475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,12595,0,Lurker
2965,1330,4220,10495,0,0,5260,7205,2505,4675,13485,0,0,0,13050,14320,0,0,15900,6645,8275,10145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5220,6170,0,ThreeHatchMuta
2410,1375,3695,8665,0,0,5265,9460,3305,4395,0,0,0,0,7960,12220,0,0,12720,6675,10230,0,13670,0,0,14310,0,0,0,0,0,0,0,0,0,0,0,0,14035,0,0,0,0,0,0,5875,8370,0,HydraMass
2285,1375,3525,12965,18555,0,5675,8240,3145,4290,11520,12885,0,0,11750,13580,0,0,15405,7125,8670,10675,20690,0,0,14330,0,15680,18185,20245,0,0,0,0,0,0,0,0,15830,17040,0,18110,0,0,0,5830,6280,0,ThreeHatchMuta
2875,1435,4150,9960,0,0,1550,4985,2350,10205,15035,20375,21685,22010,12335,13855,19735,17835,15145,6885,8425,10355,21180,0,0,19250,0,21520,26875,29630,0,25430,0,0,0,0,0,0,17820,0,18630,0,0,0,0,4635,7190,0,TwoHatchMuta
3090,1455,4500,0,0,0,1635,3645,2455,9685,15460,0,0,0,5920,7515,14105,10820,8635,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9925,0,10705,0,0,15060,0,4790,6170,10660,Lurker
3096,1402,4932,9594,0,0,7556,8120,2736,5376,0,0,0,0,13476,14228,0,0,0,13358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7170,9050,0,9302,0,0,0,4684,5072,0,HydraMass
4230,1260,5525,9765,0,10420,1645,4735,2930,3905,12115,21405,22690,0,10095,11840,24145,20915,13080,8970,0,0,0,0,0,18010,22190,20795,0,0,0,29930,0,0,0,0,0,0,14625,0,15905,15915,0,22340,22350,6040,7395,0,HydraMass
2495,1360,4330,3865,0,0,1515,0,4160,4520,5015,12495,0,0,7055,10560,18625,15030,11595,4955,6530,8820,15905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7125,7595,0,ThreeHatchMuta
3156,1448,4444,0,0,0,1670,3842,2468,14068,16664,20722,21802,27896,8268,11134,22160,25168,12636,5398,6984,8842,16356,0,0,15536,20164,17032,18908,20946,0,0,0,0,0,33152,35320,34510,24482,0,25584,25606,0,32228,33274,5508,7240,40702,TwoHatchMuta
1730,2330,3010,3345,0,0,2045,0,8920,15430,15970,0,0,0,5465,6230,13310,10725,8000,4285,18930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9700,0,0,0,0,0,0,9905,0,10365,Lurker
2434,1188,3688,5112,0,0,2324,0,3416,0,0,0,0,0,5270,7108,0,0,8162,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5920,6888,0,Lurker
1732,2258,3008,3574,0,0,2240,24522,5800,7000,21488,0,0,0,13662,14546,0,0,16290,12816,23052,0,24968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HydraMass
3068,1350,4364,4890,0,7298,3540,20276,2496,11154,13008,14892,16574,21838,6046,7854,10740,8980,9742,4924,17742,0,26456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,16342,16318,11318,0,0,21542,7040,7458,0,Lurker
3110,1374,4798,0,0,0,1648,3722,2554,8592,14192,14876,16488,0,9974,11980,0,15332,12610,5054,6582,8442,8524,8504,0,16100,0,17386,0,0,0,0,0,0,0,0,0,0,12396,0,13242,0,0,0,0,5316,5708,0,TwoHatchMuta
2920,1354,4214,0,0,22772,1468,4734,2480,4048,4284,11534,14178,20334,6316,7512,8788,7180,14970,11452,20128,22234,0,0,0,18312,0,20096,22224,24082,0,0,0,0,0,0,0,0,23672,0,24746,24760,0,0,25774,6402,7738,0,HydraMass
2390,1465,3670,6525,0,0,1595,4940,3280,4540,18195,19265,26450,28175,16400,17590,21520,19965,19125,7705,9245,11955,12380,13070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20845,0,22290,22295,0,0,0,5515,5965,0,ThreeHatchMuta
2475,1400,3785,3945,0,31495,1600,2160,6590,8665,8965,16425,16870,29965,4645,5850,13595,11320,7180,3755,9715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11385,0,12100,0,0,17720,0,21330,21820,0,Lurker
3065,1410,4355,6610,0,0,3545,6350,2280,11270,12705,14840,18185,20305,18975,20805,24380,23255,21725,5000,6530,8415,13230,8615,0,14185,0,15460,17365,19625,0,0,0,0,0,0,0,0,18990,0,19830,21180,0,23480,23720,4405,5745,0,TwoHatchMuta
3075,1440,4525,11500,0,0,3190,10295,2625,8890,10205,12030,22580,27635,5445,7545,0,16120,8515,4445,9545,13020,17010,0,0,21120,0,22475,24440,26280,0,37525,38940,41315,38930,25635,28375,28350,16065,38035,17020,17030,0,21070,21080,4860,5555,0,Lurker
2650,1380,4010,4925,0,0,1530,3675,3550,8530,16015,17280,0,0,9675,11050,15560,13900,12565,5500,7205,9145,14810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13920,0,14775,14785,0,0,0,0,0,0,TwoHatchMuta
2970,1355,4560,0,0,0,1540,3660,2350,10125,15770,17285,21720,23170,9610,11735,16660,13200,12740,5060,6610,8500,0,0,0,18965,21910,20335,24540,29795,0,0,0,0,0,0,0,0,12450,0,16415,16440,0,18785,20610,5220,5815,0,TwoHatchMuta
2565,1380,3830,3915,0,0,1500,2195,6115,11820,18575,0,0,0,4555,5890,14540,12935,7270,3895,12835,0,14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9650,0,10655,14675,0,26235,0,19130,19665,0,Lurker
2970,1355,4560,0,0,0,1540,3660,2350,10125,15770,17285,21720,23170,9610,11735,16660,13200,12740,5060,6610,8500,0,0,0,18965,21910,20335,24540,29795,0,0,0,0,0,0,0,0,12450,0,16415,16440,0,18785,20610,5220,5815,0,TwoHatchMuta
2595,1420,0,0,0,38815,1570,6840,4735,11935,22645,22780,33970,0,10260,12300,14640,13100,13350,3885,5420,7325,7315,7495,9480,0,0,0,0,0,0,0,0,0,0,0,0,0,12985,0,13810,13815,0,18555,18560,6935,7450,13880,TwoHatchMuta
3165,1425,4455,5210,0,0,3295,6750,2235,9855,12545,0,0,0,8550,0,0,0,0,4610,6375,8245,0,8710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385,0,0,TwoHatchMuta
2680,1460,3970,3985,0,0,1675,2190,6655,11360,19910,23725,30875,31200,4715,6050,14840,17385,7395,3975,8805,10725,11870,10745,0,25110,0,26430,28815,30960,0,0,0,0,0,0,0,0,13920,0,14655,20475,0,24620,0,18385,0,18805,Lurker
