@RELATION Starcraft_ZvZ_Zerg

@ATTRIBUTE ZergPool INTEGER
@ATTRIBUTE ZergOverlord INTEGER
@ATTRIBUTE ZergZergling INTEGER
@ATTRIBUTE ZergZerglingSpeed INTEGER
@ATTRIBUTE ZergCrackling INTEGER
@ATTRIBUTE ZergBurrow INTEGER
@ATTRIBUTE ZergGas INTEGER
@ATTRIBUTE ZergSecondGas INTEGER
@ATTRIBUTE ZergSecondHatch INTEGER
@ATTRIBUTE ZergThirdHatch INTEGER
@ATTRIBUTE ZergFourthHatch INTEGER
@ATTRIBUTE ZergFifthHatch INTEGER
@ATTRIBUTE ZergSixthHatch INTEGER
@ATTRIBUTE ZergSeventhHatch INTEGER
@ATTRIBUTE ZergHydraDen INTEGER
@ATTRIBUTE ZergHydra INTEGER
@ATTRIBUTE ZergHydraRange INTEGER
@ATTRIBUTE ZergHydraSpeed INTEGER
@ATTRIBUTE ZergLurker INTEGER
@ATTRIBUTE ZergLair INTEGER
@ATTRIBUTE ZergSpire INTEGER
@ATTRIBUTE ZergMutalisk INTEGER
@ATTRIBUTE ZergScourge INTEGER
@ATTRIBUTE ZergAirAttack INTEGER
@ATTRIBUTE ZergAirArmor INTEGER
@ATTRIBUTE ZergQueenNest INTEGER
@ATTRIBUTE ZergQueen INTEGER
@ATTRIBUTE ZergHive INTEGER
@ATTRIBUTE ZergGreaterSpire INTEGER
@ATTRIBUTE ZergGardian INTEGER
@ATTRIBUTE ZergDevour INTEGER
@ATTRIBUTE ZergUltraliskCavern INTEGER
@ATTRIBUTE ZergUltralisk INTEGER
@ATTRIBUTE ZergUltraliskArmor INTEGER
@ATTRIBUTE ZergUltraliskSpeed INTEGER
@ATTRIBUTE ZergDefilerMound INTEGER
@ATTRIBUTE ZergDefiler INTEGER
@ATTRIBUTE ZergConsume INTEGER
@ATTRIBUTE ZergevoDen INTEGER
@ATTRIBUTE ZergMeleeWeapons1 INTEGER
@ATTRIBUTE ZergRangeWeapons1 INTEGER
@ATTRIBUTE ZergGroundArmor1 INTEGER
@ATTRIBUTE ZergMeleeWeapons2 INTEGER
@ATTRIBUTE ZergRangeWeapons2 INTEGER
@ATTRIBUTE ZergGroundArmor2 INTEGER
@ATTRIBUTE ZergCreep INTEGER
@ATTRIBUTE ZergSunken INTEGER
@ATTRIBUTE ZergSpore INTEGER
@ATTRIBUTE midBuild {TwoHatchMuta,ThreeHatchMuta,HydraRush,Standard,HydraMass,Lurker,Unknown}

@DATA
2506,1430,12702,19246,0,11454,1610,16530,4900,9528,12688,23884,25030,31768,0,0,0,0,0,3824,5346,7190,7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11474,0,0,0,0,0,0,12202,0,12602,TwoHatchMuta
2620,1450,12820,0,0,1816,1604,18270,4824,15772,16346,16718,0,0,0,0,0,0,0,3876,5438,7406,7326,25994,19446,20224,0,21252,23496,0,26568,0,0,0,0,0,0,0,6808,0,0,0,0,0,0,6870,11150,7486,TwoHatchMuta
2645,1370,4085,4325,0,0,2345,11945,3680,10440,10660,14485,0,0,0,0,0,0,0,4505,6195,8085,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2285,1435,3565,3625,0,0,2240,11145,4295,9335,0,0,0,0,0,0,0,0,0,4635,6290,8150,8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2560,2952,3826,4530,0,0,3092,0,1898,0,0,0,0,0,0,0,0,0,0,7890,10726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8548,10812,0,0,0,0,0,9200,0,9704,TwoHatchMuta
2428,1398,3864,4328,0,0,1582,2696,3544,0,0,0,0,0,0,0,0,0,0,5516,7612,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10068,10776,0,0,0,0,0,5778,6916,0,TwoHatchMuta
2708,1376,4048,5076,0,0,1586,2094,3800,11670,20434,0,0,0,0,0,0,0,0,4640,6216,9442,8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7416,8118,0,12154,16192,0,20778,7932,0,8342,TwoHatchMuta
2920,1418,4204,4908,0,0,1628,2316,4110,13312,13872,15502,16144,18598,0,0,0,0,0,4512,6076,0,7932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7592,8518,0,10244,15398,0,17138,6562,7010,8472,TwoHatchMuta
2884,1490,23756,0,0,15376,1674,14718,4800,10508,24854,0,0,0,0,0,0,0,0,4148,5676,10058,7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8044,0,0,0,0,0,0,8164,15832,8760,TwoHatchMuta
2698,1432,9802,10482,0,24176,1612,13870,4950,7886,10120,18632,18778,19702,24100,24976,0,24944,0,4004,5536,0,7396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6726,7504,0,0,0,0,0,7444,0,8108,TwoHatchMuta
3615,1365,5865,4900,0,0,2565,9490,3070,7320,13810,0,0,0,0,0,0,0,0,4885,6485,8425,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2735,1430,5180,8035,0,0,2245,0,4090,10300,0,0,0,0,0,0,0,0,0,4495,6035,7895,9320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
1498,2152,2836,4846,0,0,3520,0,3288,0,0,0,0,0,0,0,0,0,0,5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,0,0,0,0,0,0,8654,0,9054,Unknown
1642,2282,2950,8704,0,0,1986,0,4542,0,0,0,0,0,0,0,0,0,0,3544,5806,7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5284,5944,0,TwoHatchMuta
2752,1476,21472,0,0,0,1640,0,4998,9622,14408,17136,19036,0,18958,20044,0,20000,0,4032,5600,7450,7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9468,0,0,0,0,0,0,9490,0,10368,TwoHatchMuta
2940,1778,11432,19034,0,0,1100,21502,5052,18208,18432,0,0,0,0,0,0,0,0,4184,5704,7564,7698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6148,0,0,0,0,0,0,6358,0,6944,TwoHatchMuta
2625,1395,8310,10315,0,0,2350,9180,4195,7730,0,0,0,0,0,0,0,0,0,3915,5445,7295,8110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4395,4790,0,TwoHatchMuta
2490,1365,3945,0,0,0,2430,9960,3465,8515,13315,0,0,0,0,0,0,0,0,3815,5375,7275,7590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12615,0,0,0,0,0,0,13275,0,13890,TwoHatchMuta
1692,2200,2936,3196,0,0,1932,13450,4630,11826,20390,26504,26874,0,0,0,0,0,0,5822,7350,9358,10090,15002,19064,0,0,0,0,0,0,0,0,0,0,0,0,0,7968,8664,0,0,0,0,0,8944,29172,9470,TwoHatchMuta
1594,2246,2938,3148,0,0,1896,13378,4260,12198,0,0,0,0,0,0,0,0,0,5698,7230,9474,9080,14628,14830,0,0,0,0,0,0,0,0,0,0,0,0,0,8502,0,0,0,0,0,0,8776,20514,9254,TwoHatchMuta
2898,1692,10668,16998,0,0,1398,21548,4814,11812,19080,25156,0,0,0,0,0,0,0,4152,5676,7522,0,7538,7580,0,0,0,0,0,0,0,0,0,0,0,0,0,7084,18064,0,0,22306,0,0,7248,13772,7752,TwoHatchMuta
2808,1434,0,0,0,0,1600,0,4834,11980,20422,0,0,0,13728,14620,16746,14522,0,4094,5612,7470,7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7328,0,22334,0,0,0,0,7372,0,8096,TwoHatchMuta
2410,1375,4185,4395,0,0,2570,12105,3590,10285,0,0,0,0,0,0,0,0,0,3930,5550,8195,7900,23215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16750,17165,0,TwoHatchMuta
2435,1370,4855,4930,0,21275,2240,21325,3575,12420,27215,0,0,0,0,0,0,0,0,4105,5635,7715,8645,23320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2455,1360,3795,3785,0,0,2490,0,4195,9810,0,0,0,0,0,0,0,0,0,4880,6410,0,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3225,1370,4475,6615,0,0,3815,9200,2695,8610,0,0,0,0,0,0,0,0,0,5605,7245,0,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,5015,0,TwoHatchMuta
1690,2360,3005,5715,0,0,2060,3760,3715,9085,9910,0,0,0,0,0,0,0,0,5215,6740,9130,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4670,0,0,TwoHatchMuta
2600,1380,4090,11455,0,0,2395,0,5275,16520,0,0,0,0,0,0,0,0,0,3930,5900,7755,12390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,17870,0,0,0,0,0,3065,4000,0,TwoHatchMuta
1655,2095,2915,3515,0,0,2255,10535,4660,8805,0,0,0,0,0,0,0,0,0,4795,6535,9475,8650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
1990,1405,3235,5525,0,0,3685,11415,3645,3755,10840,0,0,0,0,0,0,0,0,5010,6565,8445,11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8850,9230,0,ThreeHatchMuta
3460,1375,4745,5020,0,0,3275,7240,2715,6925,12600,14630,0,0,0,0,0,0,0,4765,6325,8490,8255,8365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14700,15100,0,TwoHatchMuta
3455,1440,4725,4755,0,0,3125,6990,2725,6675,0,0,0,0,0,0,0,0,0,4700,6265,8510,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5675,6555,0,TwoHatchMuta
2945,1365,4200,5020,0,0,3065,8775,2490,7110,0,0,0,0,0,0,0,0,0,4315,5940,7865,7845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2345,1445,4115,5990,0,0,2680,0,3435,8740,0,0,0,0,0,0,0,0,0,3975,5550,7420,8465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
1615,2045,2885,3435,0,0,2140,0,4135,0,0,0,0,0,0,0,0,0,0,5195,6780,9915,9195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3735,0,0,TwoHatchMuta
2475,1420,3840,5290,0,0,2585,0,4525,0,0,0,0,0,0,0,0,0,0,5345,6925,8935,10870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3190,3805,0,TwoHatchMuta
2140,1345,3395,3800,0,0,2455,10210,4285,8815,0,0,0,0,0,0,0,0,0,4995,6525,8840,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2300,1365,3685,4765,0,0,2440,10105,3400,9115,0,0,0,0,0,0,0,0,0,4245,5775,7665,10865,12385,12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3920,1440,5185,6155,0,0,4040,0,2700,3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,5300,0,0,0,0,0,0,0,0,Unknown
3235,1315,5075,5235,0,0,3030,0,2585,4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730,4470,0,8840,0,0,0,0,0,0,Unknown
2840,1415,4105,4115,0,0,2565,13515,4350,8610,0,0,0,0,0,0,0,0,0,5005,6575,10875,11775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3360,1370,4675,5315,0,0,2890,0,2760,8550,19050,0,0,0,0,0,0,0,0,4630,6995,10980,8905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3070,1345,4375,5115,0,0,3110,0,2525,0,0,0,0,0,0,0,0,0,0,4410,6070,9205,9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3180,1380,4580,0,0,0,3605,8055,2685,0,0,0,0,0,0,0,0,0,0,4955,6710,8595,8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,5360,0,TwoHatchMuta
3165,1405,4525,0,0,0,5500,0,2655,4730,0,0,0,0,8250,10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720,0,9080,0,0,0,0,6650,7055,8555,HydraMass
3610,1425,4980,5245,0,0,3005,3225,2810,9165,0,0,0,0,0,0,0,0,0,4860,6385,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3305,1445,4580,5530,0,0,2565,0,2795,9185,0,0,0,0,0,0,0,0,0,4565,6595,0,9150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3455,1405,4870,5040,0,0,2890,10290,2760,7680,0,0,0,0,0,0,0,0,0,4705,6235,8075,8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10470,11015,0,TwoHatchMuta
3535,1380,4840,4960,0,0,3180,7335,2665,6865,13870,0,0,0,0,0,0,0,0,4830,6400,8820,8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3480,1430,4860,6325,0,0,3360,6610,2730,0,0,0,0,0,0,0,0,0,0,4775,6300,8180,8755,0,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,5535,0,TwoHatchMuta
1650,2065,2915,3490,0,0,2190,0,4905,9225,0,0,0,0,0,0,0,0,0,5695,7225,9665,9325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3940,0,0,TwoHatchMuta
1635,2255,2910,5530,0,0,1925,0,4045,0,0,0,0,0,0,0,0,0,0,4655,6345,8245,8225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
1635,2195,2910,3430,0,0,2040,7710,4860,16480,0,0,0,0,0,0,0,0,0,5140,6730,9730,9420,13315,0,23810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5805,8840,0,TwoHatchMuta
2630,1405,4900,7310,0,0,2940,14175,6770,8210,11430,19440,0,0,21110,22165,23490,21855,0,4395,5940,0,7815,0,0,21845,0,23245,0,0,0,0,0,0,0,0,0,0,12860,19910,20230,21085,0,0,0,3205,3900,14065,TwoHatchMuta
3338,1322,4642,4684,0,0,2742,0,2464,7728,0,0,0,0,0,0,0,0,0,4662,6192,0,8058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3250,1356,4508,4534,0,0,2744,8050,2488,8172,0,0,0,0,0,0,0,0,0,4524,6082,0,7952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2882,1276,4132,4504,0,0,3254,15970,2462,13374,14964,0,0,0,0,0,0,0,0,4974,6676,8520,8794,18012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2896,1344,4132,5064,0,0,3114,14740,2386,12680,0,0,0,0,0,0,0,0,0,4388,6292,8974,8324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2942,1368,4384,5250,0,0,3066,5340,2502,0,0,0,0,0,0,0,0,0,0,4356,5878,7778,7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6676,0,0,0,0,0,0,6010,8504,7342,TwoHatchMuta
2336,1312,4512,5564,0,0,2284,0,3426,0,0,0,0,0,0,0,0,0,0,3770,5292,7138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2200,1515,4205,0,0,0,2705,0,3280,11310,0,0,0,0,0,0,0,0,0,4705,6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3235,1490,4505,4985,0,0,3495,0,2855,0,0,0,0,0,0,0,0,0,0,5495,7055,8920,9090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9345,9935,0,TwoHatchMuta
3330,1430,4660,0,0,0,1630,3900,2630,0,0,0,0,0,9695,10905,0,0,13765,10380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9950,0,0,0,0,0,0,5095,5480,13310,HydraRush
3460,1590,4810,9095,0,0,1730,4035,3195,13450,0,0,0,0,0,0,0,0,0,9340,10880,12735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,5535,0,TwoHatchMuta
3040,1370,4300,5250,0,0,3425,0,2560,0,0,0,0,0,0,0,0,0,0,4680,6250,0,8165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3085,1325,5545,0,0,0,3035,5055,2440,0,0,0,0,0,0,0,0,0,0,4340,5880,7990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6595,7160,0,TwoHatchMuta
2930,1355,0,0,0,0,3035,4210,2510,0,0,0,0,0,0,0,0,0,0,4275,5805,7670,8030,0,7765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
1640,2050,2915,5705,0,0,2215,3480,4135,7890,0,0,0,0,0,0,0,0,0,4785,6380,8295,8280,8465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2380,1225,3685,4710,0,0,2240,13890,3670,4340,13035,0,0,0,0,0,0,0,0,3770,5635,7520,11515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755,0,0,TwoHatchMuta
1820,1305,3085,0,0,0,2690,9115,3455,0,0,0,0,0,0,0,0,0,0,4345,6255,8195,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655,6050,0,TwoHatchMuta
2450,1355,3905,4020,0,0,2480,5470,3615,0,0,0,0,0,0,0,0,0,0,4490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1845,1315,3110,3470,0,0,2230,0,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2930,1355,0,0,0,0,3035,4210,2510,0,0,0,0,0,0,0,0,0,0,4275,5805,7670,8030,0,7765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
1640,2050,2915,5705,0,0,2215,3480,4135,7890,0,0,0,0,0,0,0,0,0,4785,6380,8295,8280,8465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2380,1225,3685,4710,0,0,2240,13890,3670,4340,13035,0,0,0,0,0,0,0,0,3770,5635,7520,11515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755,0,0,TwoHatchMuta
1820,1305,3085,0,0,0,2690,9115,3455,0,0,0,0,0,0,0,0,0,0,4345,6255,8195,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655,6050,0,TwoHatchMuta
2450,1355,3905,4020,0,0,2480,5470,3615,0,0,0,0,0,0,0,0,0,0,4490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1845,1315,3110,3470,0,0,2230,0,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1600,2170,2860,0,0,0,1910,0,7850,0,0,0,0,0,0,0,0,0,0,3605,5380,7300,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5080,6135,0,TwoHatchMuta
2960,1390,4220,5000,0,0,3090,0,2605,0,0,0,0,0,0,0,0,0,0,5390,7020,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7525,0,0,0,0,0,0,7900,0,8540,TwoHatchMuta
2580,1380,4285,4805,0,0,2470,11480,3650,0,0,0,0,0,0,0,0,0,0,4140,5800,7890,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15620,16185,0,TwoHatchMuta
2330,1330,4300,5050,0,0,2500,0,3860,0,0,0,0,0,0,0,0,0,0,4195,5765,7820,7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
1585,2190,2860,0,0,0,1995,0,5985,0,0,0,0,0,0,0,0,0,0,3785,5325,7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3020,1410,4290,5395,0,0,3300,0,2555,4335,9770,11560,0,0,0,0,0,0,0,4595,6130,8015,8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ThreeHatchMuta
1575,2115,2825,22400,0,0,1960,0,16550,0,0,0,0,0,0,0,0,0,0,3560,5685,7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315,4770,0,TwoHatchMuta
1640,2185,2920,3340,0,0,1965,0,8945,20265,0,0,0,0,21170,22380,0,22085,0,4170,5790,9370,7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17705,0,0,0,0,0,0,6410,6785,18400,TwoHatchMuta
1600,2170,2860,0,0,0,1910,0,7850,0,0,0,0,0,0,0,0,0,0,3605,5380,7300,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5080,6135,0,TwoHatchMuta
2960,1390,4220,5000,0,0,3090,0,2605,0,0,0,0,0,0,0,0,0,0,5390,7020,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7525,0,0,0,0,0,0,7900,0,8540,TwoHatchMuta
2580,1380,4285,4805,0,0,2470,11480,3650,0,0,0,0,0,0,0,0,0,0,4140,5800,7890,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15620,16185,0,TwoHatchMuta
2330,1330,4300,5050,0,0,2500,0,3860,0,0,0,0,0,0,0,0,0,0,4195,5765,7820,7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
1585,2190,2860,0,0,0,1995,0,5985,0,0,0,0,0,0,0,0,0,0,3785,5325,7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3020,1410,4290,5395,0,0,3300,0,2555,4335,9770,11560,0,0,0,0,0,0,0,4595,6130,8015,8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ThreeHatchMuta
1575,2115,2825,22400,0,0,1960,0,16550,0,0,0,0,0,0,0,0,0,0,3560,5685,7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315,4770,0,TwoHatchMuta
1640,2185,2920,3340,0,0,1965,0,8945,20265,0,0,0,0,21170,22380,0,22085,0,4170,5790,9370,7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17705,0,0,0,0,0,0,6410,6785,18400,TwoHatchMuta
3465,1340,4735,4765,0,0,2690,0,2535,0,0,0,0,0,0,0,0,0,0,5375,7080,9175,9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,3870,0,0,0,0,0,8940,0,9455,TwoHatchMuta
2935,1365,4195,4910,0,0,3055,0,2515,0,0,0,0,0,0,0,0,0,0,4315,5860,7745,11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6425,6790,0,TwoHatchMuta
2524,3070,3784,4326,0,2482,2770,0,1852,0,0,0,0,0,11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7434,0,0,0,0,0,0,7496,0,8190,HydraRush
2294,1294,3552,0,0,0,1490,11452,4316,0,0,0,0,0,0,0,0,0,0,3542,5086,7030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950,6334,0,TwoHatchMuta
2550,1390,4230,4910,0,0,2510,0,3605,0,0,0,0,0,0,0,0,0,0,4705,6400,8300,8845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3040,1360,4310,5205,0,0,3315,0,2595,10140,0,0,0,0,0,0,0,0,0,4650,6525,8380,8405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3390,1390,4980,5605,0,0,3515,15885,2775,8520,0,0,0,0,0,0,0,0,0,4895,6595,12845,8615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4805,5250,0,TwoHatchMuta
2980,1270,4250,4390,0,0,3235,0,2475,7595,0,0,0,0,0,0,0,0,0,4910,6495,13350,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,11010,0,TwoHatchMuta
3255,1390,5010,0,0,0,3385,8140,2775,24455,0,0,0,0,0,0,0,0,0,4645,6195,9300,8270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,5470,0,TwoHatchMuta
3870,1395,5185,5495,0,0,2765,0,2545,10045,11555,17720,19545,0,20070,21090,21205,20830,0,5295,7135,0,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,4125,0,0,0,0,0,7520,0,7910,TwoHatchMuta
2355,1415,3620,5170,0,0,3375,13625,3140,11270,0,0,0,0,0,0,0,0,0,4650,6430,8525,10280,0,14965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
2515,1350,3785,3770,0,0,2320,13645,3345,10490,19250,0,0,0,0,0,0,0,0,4675,6510,8445,8685,0,14225,0,0,0,0,0,0,0,0,0,0,0,0,0,12825,0,0,0,0,0,0,12885,0,13555,TwoHatchMuta
2485,1350,3755,4595,0,0,2540,0,3520,0,0,0,0,0,0,0,0,0,0,4125,5655,10445,9015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,6495,0,TwoHatchMuta
